方式,time_s,aligned_time_s,x_aligned_m,y_aligned_m
方式2对齐后,314.921,264.44611499999996,12.9097079114711,-1.9670307434836403
方式2对齐后,315.121,264.646115,13.5720613081309,-3.50345015066753
方式2对齐后,315.321,264.84611500000005,12.3652751482221,-4.12364953215551
方式2对齐后,315.521,265.046115,13.420913252689799,-2.69310113303609
方式2对齐后,315.721,265.24611500000003,14.2092071229282,-3.1842069848565204
方式2对齐后,315.921,265.44611499999996,13.2647409407154,-3.9796172175594604
方式2对齐后,316.121,265.646115,14.2125352834893,-2.8954812163164503
方式2对齐后,316.321,265.84611500000005,13.285032712760701,-3.9654775889360296
方式2对齐后,316.521,266.046115,13.5874734300665,-3.5892157143780397
方式2对齐后,316.721,266.24611500000003,12.0569114259293,-2.87048993095652
方式2对齐后,316.921,266.44611499999996,12.5710208145333,-1.38782617362572
方式2对齐后,317.121,266.646115,13.086840967109,-3.6570343433404604
方式2对齐后,317.321,266.84611500000005,13.122398437321001,-0.7462790644253401
方式2对齐后,317.521,267.046115,12.745603450181202,-4.38368814817901
方式2对齐后,317.721,267.24611500000003,12.2655260904082,-2.3089501535574097
方式2对齐后,317.921,267.44611499999996,11.807454487657001,-5.3101267544076
方式2对齐后,318.121,267.646115,14.588873523223901,-1.35889869918122
方式2对齐后,318.321,267.84611500000005,14.276859516517499,-2.02900916537024
方式2对齐后,318.521,268.046115,14.9285075845091,-1.58299415287346
方式2对齐后,318.721,268.24611500000003,14.9026626663248,-3.5325198862537803
方式2对齐后,318.921,268.44611499999996,13.2956015281838,-2.2236872813727704
方式2对齐后,319.121,268.646115,14.9715005942517,-2.86937156452355
方式2对齐后,319.321,268.84611500000005,13.3333673272425,-3.6785407434262405
方式2对齐后,319.521,269.046115,14.873360267874402,-2.2070489111486804
方式2对齐后,319.721,269.24611500000003,13.955755526367001,-3.46091360885257
方式2对齐后,319.921,269.44611499999996,14.7077876931415,-3.6305135414837704
方式2对齐后,320.121,269.646115,14.445106781523,-3.23670072237553
方式2对齐后,320.321,269.84611500000005,15.223469749671201,-2.9039678477088398
方式2对齐后,320.521,270.046115,14.4273213279925,-4.24240848389255
方式2对齐后,320.721,270.24611500000003,13.2865197079894,-3.98175324418205
方式2对齐后,320.921,270.44611499999996,15.1499639246061,-2.13499963645087
方式2对齐后,321.121,270.646115,15.213039259820901,-4.00110203007278
方式2对齐后,321.321,270.84611500000005,14.9751020966513,-3.47846997321668
方式2对齐后,321.521,271.046115,14.189321099514599,-3.54646825661377
方式2对齐后,321.721,271.24611500000003,14.7877363771904,-1.9349556540528399
方式2对齐后,321.921,271.44611499999996,14.369414633687901,-2.51880929687177
方式2对齐后,322.121,271.646115,14.771988770477,-3.4832929235130896
方式2对齐后,322.321,271.84611500000005,15.343385718142502,-3.38670886350938
方式2对齐后,322.521,272.046115,15.233816023819001,-3.8744618739341803
方式2对齐后,322.721,272.24611500000003,13.8889477112594,-3.22358932388644
方式2对齐后,322.921,272.44611499999996,15.355479216043202,-3.28711693944123
方式2对齐后,323.121,272.646115,15.8885604749572,-1.8643641858900102
方式2对齐后,323.321,272.84611500000005,14.880832952106301,-3.59168702849687
方式2对齐后,323.521,273.046115,15.6917951980616,-3.9714562030460296
方式2对齐后,323.721,273.24611500000003,14.846669719151299,-3.4894240255094804
方式2对齐后,323.921,273.44611499999996,13.9572331442974,-5.00603535825806
方式2对齐后,324.121,273.646115,15.877000281811002,-2.62873699116202
方式2对齐后,324.321,273.84611500000005,14.7302840322003,-1.83476130371788
方式2对齐后,324.521,274.046115,14.3186218293008,-3.46580071119757
方式2对齐后,324.721,274.24611500000003,13.341061482921601,-4.61384082614403
方式2对齐后,324.921,274.44611499999996,15.789068237519599,-2.9818812519893605
方式2对齐后,325.121,274.646115,16.392663293757202,-2.11699646480409
方式2对齐后,325.321,274.84611500000005,14.957566921306102,-3.61664275731155
方式2对齐后,325.521,275.046115,14.759380350765701,-3.05014985567935
方式2对齐后,325.721,275.24611500000003,16.1207329962657,-3.91001078800691
方式2对齐后,325.921,275.44611499999996,15.3661402803963,-3.40346938084802
方式2对齐后,326.121,275.646115,15.206715745577702,-2.59563609760312
方式2对齐后,326.321,275.84611500000005,14.9708483010599,-2.9066128112730505
方式2对齐后,326.521,276.046115,16.5340709486388,-2.94557485683041
方式2对齐后,326.721,276.24611500000003,15.674087920300101,-2.58423288151839
方式2对齐后,326.921,276.44611499999996,15.925403813829101,-3.13064948210721
方式2对齐后,327.121,276.646115,15.597793226397199,-2.5234908862219
方式2对齐后,327.321,276.84611500000005,18.010503143303097,-3.1676984229298
方式2对齐后,327.521,277.046115,16.763417779879,-2.4766384926048204
方式2对齐后,327.721,277.24611500000003,15.617288444027901,-3.6384932763982203
方式2对齐后,327.921,277.44611499999996,15.711200783262699,-0.7423259758713199
方式2对齐后,328.121,277.646115,16.9297489649352,-3.6743532356838298
方式2对齐后,328.321,277.84611500000005,16.408026078995903,-1.6821145756406701
方式2对齐后,328.521,278.046115,15.968996258242099,-3.2258231141534397
方式2对齐后,328.721,278.24611500000003,15.575597396914299,-4.03385574043463
方式2对齐后,328.921,278.44611499999996,16.9271306908743,-3.41904953810782
方式2对齐后,329.121,278.646115,17.084114229881003,-2.7978624051242598
方式2对齐后,329.321,278.84611500000005,16.101756490288103,-2.63308660296145
方式2对齐后,329.521,279.046115,16.351435171478002,-3.36197835693779
方式2对齐后,329.721,279.24611500000003,14.8631147369834,-3.65127906318982
方式2对齐后,329.921,279.44611499999996,16.0597798397639,-0.8886451420107
方式2对齐后,330.121,279.646115,16.386004122501802,-2.2864540807877303
方式2对齐后,330.321,279.84611500000005,17.3753401032613,-1.90098953366356
方式2对齐后,330.521,280.046115,16.933628904634197,-3.68275824718964
方式2对齐后,330.721,280.24611500000003,17.087763489288903,-3.1462639271872996
方式2对齐后,330.921,280.44611499999996,17.312195330123004,-3.17597689142755
方式2对齐后,331.121,280.646115,16.9758862143079,-1.32718627371358
方式2对齐后,331.321,280.84611500000005,16.141359900225602,-2.87881254249971
方式2对齐后,331.521,281.046115,16.293883717068603,-0.9107830498462501
方式2对齐后,331.721,281.24611500000003,17.029580765404702,-3.1949690803336503
方式2对齐后,331.921,281.44611499999996,17.411789668550703,-2.05975301764075
方式2对齐后,332.121,281.646115,17.1522157876503,-1.63317971355887
方式2对齐后,332.321,281.84611500000005,17.195227262207,-0.49573419684389997
方式2对齐后,332.521,282.046115,17.909507163871304,-2.99136463925137
方式2对齐后,332.721,282.24611500000003,17.265863255580598,-2.0791453284077
方式2对齐后,332.921,282.44611499999996,17.0045395820081,-2.78464577251475
方式2对齐后,333.121,282.646115,17.078609600453497,-1.9893271519182298
方式2对齐后,333.321,282.84611500000005,15.8120483880887,-2.8751652795266702
方式2对齐后,333.521,283.046115,17.9943426733603,-2.0000433781288502
方式2对齐后,333.721,283.24611500000003,19.955692490771398,-2.9150327187367697
方式2对齐后,333.921,283.44611499999996,17.6664399179569,-2.5210395504564804
方式2对齐后,334.121,283.646115,18.1127141251595,-1.73356013969742
方式2对齐后,334.321,283.84611500000005,17.019938330342,-2.7025284679265003
方式2对齐后,334.521,284.046115,16.6973372747168,-3.1472910666955602
方式2对齐后,334.721,284.24611500000003,17.414624026999704,-1.6846775843559199
方式2对齐后,334.921,284.44611499999996,18.0239405693397,-1.9289662361755902
方式2对齐后,335.121,284.646115,18.027753041647003,-4.17875063302651
方式2对齐后,335.321,284.84611500000005,17.216797744479003,-1.39929915593715
方式2对齐后,335.521,285.046115,17.893716820919202,-1.6602275266256301
方式2对齐后,335.721,285.24611500000003,18.256415274653598,-1.3092301989303299
方式2对齐后,335.921,285.44611499999996,17.4600718980737,-1.88100811254303
方式2对齐后,336.121,285.646115,17.6202320723472,-2.5207547387836904
方式2对齐后,336.321,285.84611500000005,17.8262842867856,-2.40004503322675
方式2对齐后,336.521,286.046115,17.3816671654036,-1.7369570133091798
方式2对齐后,336.721,286.24611500000003,18.2180780371866,-2.71907941156055
方式2对齐后,336.921,286.44611499999996,17.8783222930823,-1.1724929387885301
方式2对齐后,337.121,286.646115,18.9970156427458,-1.1344743711056702
方式2对齐后,337.321,286.84611500000005,17.871721316076,-1.8539293399202
方式2对齐后,337.521,287.046115,18.8861674900135,-1.5183753457261702
方式2对齐后,337.721,287.24611500000003,18.4284489379177,-0.8395647051571102
方式2对齐后,337.921,287.44611499999996,18.7404547164709,-2.54049592720298
方式2对齐后,338.121,287.646115,18.0939880507378,-2.18674483142098
方式2对齐后,338.321,287.84611500000005,18.1410740239875,-1.9253650958331399
方式2对齐后,338.521,288.046115,17.6898160699987,-2.6473042936618096
方式2对齐后,338.721,288.24611500000003,19.0961115967633,-2.5373207841146197
方式2对齐后,338.921,288.44611499999996,18.0158217779451,-0.31745241437333993
方式2对齐后,339.121,288.646115,16.9014568070519,-0.24876010027991002
方式2对齐后,339.321,288.84611500000005,19.452148703343504,-1.42038150700193
方式2对齐后,339.521,289.046115,17.504824858744897,-2.6568719840146002
方式2对齐后,339.721,289.24611500000003,18.670419243629098,-3.02097807574817
方式2对齐后,339.921,289.44611499999996,19.079817943428303,-0.4763638014831302
方式2对齐后,340.121,289.646115,17.477400345241797,-0.40971643847348993
方式2对齐后,340.321,289.84611500000005,19.1315992440733,-1.43784565613135
方式2对齐后,340.521,290.046115,19.104517007823702,0.23471349683402987
方式2对齐后,340.721,290.24611500000003,19.3167841743294,-1.26451077746585
方式2对齐后,340.921,290.44611499999996,18.3892081639045,-0.7199458959281801
方式2对齐后,341.121,290.646115,17.910777910457803,-1.0549089553928601
方式2对齐后,341.321,290.84611500000005,20.0794835578657,-2.4524917186420296
方式2对齐后,341.521,291.046115,19.112270034480403,-2.6087601112886505
方式2对齐后,341.721,291.24611500000003,18.250836032083804,-2.0773144610125
方式2对齐后,341.921,291.44611499999996,18.422124957155,-1.92885492479029
方式2对齐后,342.121,291.646115,19.584995681329303,-2.7846309057847503
方式2对齐后,342.321,291.84611500000005,19.412047345739197,-1.7596891040959601
方式2对齐后,342.521,292.046115,18.7598268859483,-2.70931903614421
方式2对齐后,342.721,292.24611500000003,19.2849136958733,-1.67007144924907
方式2对齐后,342.921,292.44611499999996,20.1027859700594,-1.9574578877754902
方式2对齐后,343.121,292.646115,19.827114070213398,-1.2399527021611298
方式2对齐后,343.321,292.84611500000005,19.5283290961358,-3.06250512046042
方式2对齐后,343.521,293.046115,18.2848034979353,-2.89177814296374
方式2对齐后,343.721,293.24611500000003,19.1942060807741,-1.61756273538013
方式2对齐后,343.921,293.44611499999996,20.1561627761959,-1.54795341109701
方式2对齐后,344.121,293.646115,19.7488725477564,-3.9666894270095803
方式2对齐后,344.321,293.84611500000005,19.4017078287025,-2.0190090535172303
方式2对齐后,344.521,294.046115,20.9858833994263,-1.5425920102240203
方式2对齐后,344.721,294.24611500000003,19.454110565294897,-0.6791590340889799
方式2对齐后,344.921,294.44611499999996,19.285067158403102,-1.44102745680589
方式2对齐后,345.121,294.646115,19.9100322749402,-0.5752116179162101
方式2对齐后,345.321,294.84611500000005,21.4959027050611,-1.6018057540884603
方式2对齐后,345.521,295.046115,20.8918475985122,-1.5741150786332803
方式2对齐后,345.721,295.24611500000003,19.032470925751397,-0.82189815453044
方式2对齐后,345.921,295.44611499999996,20.4005475861519,-0.87665734824663
方式2对齐后,346.121,295.646115,20.805480182668802,-1.2679787372159699
方式2对齐后,346.321,295.84611500000005,19.6231374062909,-0.5525281196651499
方式2对齐后,346.521,296.046115,19.586986037351203,0.2349172275220699
方式2对齐后,346.721,296.24611500000003,19.369542950442003,-0.5607293514872302
方式2对齐后,346.921,296.44611499999996,19.5186713191625,-1.32817174062499
方式2对齐后,347.121,296.646115,18.5821171218492,-1.9721537870850199
方式2对齐后,347.321,296.84611500000005,19.677177980227697,-2.05527380159677
方式2对齐后,347.521,297.046115,20.862245042509997,-0.6372366225348101
方式2对齐后,347.721,297.24611500000003,19.9100975893248,-1.11224003960112
方式2对齐后,347.921,297.44611499999996,21.6040987565519,-0.10732746153987005
方式2对齐后,348.121,297.646115,19.306096338608803,-0.8436328042468202
方式2对齐后,348.321,297.84611500000005,20.5009345942035,-1.1687904948961498
方式2对齐后,348.521,298.046115,20.008100777060697,-1.8512526515463401
方式2对齐后,348.721,298.24611500000003,20.51722354706,-0.016193165723120018
方式2对齐后,348.921,298.44611499999996,20.3809592397998,0.9883000205674629
方式2对齐后,349.121,298.646115,19.8579659453575,0.6884765443099699
方式2对齐后,349.321,298.84611500000005,20.4969279847271,-1.22919026194926
方式2对齐后,349.521,299.046115,21.6476807545154,-1.14344762003098
方式2对齐后,349.721,299.24611500000003,20.145867541170297,-1.7120110297753999
方式2对齐后,349.921,299.44611499999996,20.594070783644398,-0.8429543101653802
方式2对齐后,350.121,299.646115,21.096329458764203,-2.03368354544991
方式2对齐后,350.321,299.84611500000005,21.183052323854803,-1.78015439222732
方式2对齐后,350.521,300.046115,20.6836312779392,-0.06925005557489006
方式2对齐后,350.721,300.24611500000003,21.387393980150797,0.20867325235422984
方式2对齐后,350.921,300.44611499999996,21.1805696282182,-0.6058245267473699
方式2对齐后,351.121,300.646115,21.6285690895238,-0.19101586243604007
方式2对齐后,351.321,300.84611500000005,21.576872971098403,0.486886687011
方式2对齐后,351.521,301.046115,21.471632065608297,-0.50600581511718
方式2对齐后,351.721,301.24611500000003,22.3700942832375,-0.3156455891644101
方式2对齐后,351.921,301.44611499999996,20.960352858332797,0.44317185703976003
方式2对齐后,352.121,301.646115,21.282067677781903,0.12570526285909
方式2对齐后,352.321,301.84611500000005,20.775143166846902,-0.23799336507547997
方式2对齐后,352.521,302.046115,21.393876096084803,-0.47165284651871
方式2对齐后,352.721,302.24611500000003,20.951505259246503,-0.7419507033674702
方式2对齐后,352.921,302.44611499999996,20.3373520458402,-1.8600963155374002
方式2对齐后,353.121,302.646115,19.9194173229995,0.20788088838262997
方式2对齐后,353.321,302.84611500000005,21.710062509573497,0.49776476701889005
方式2对齐后,353.521,303.046115,21.5963656106184,0.00810260169966992
方式2对齐后,353.721,303.24611500000003,21.103517578971,-0.16927863257612996
方式2对齐后,353.921,303.44611499999996,21.078779223354097,-0.8697346614305101
方式2对齐后,354.121,303.646115,22.413432920507397,-0.9216173978450999
方式2对齐后,354.321,303.84611500000005,21.641811671734402,-0.01652429633089003
方式2对齐后,354.521,304.046115,20.946383209952202,-1.28916450331146
方式2对齐后,354.721,304.24611500000003,21.2210800506708,-0.92290701155689
方式2对齐后,354.921,304.44611499999996,21.4181693414196,0.8550204416684379
方式2对齐后,355.121,304.646115,20.7705088805057,0.39941830446857995
方式2对齐后,355.321,304.84611500000005,21.4181881742819,0.37904251170812
方式2对齐后,355.521,305.046115,23.237104444904602,-0.11773974827133005
方式2对齐后,355.721,305.24611500000003,21.626589347357204,-1.00285751363884
方式2对齐后,355.921,305.44611499999996,21.7992006408209,-1.5801305260459602
方式2对齐后,356.121,305.646115,22.719985525546,-0.79228290432907
方式2对齐后,356.321,305.84611500000005,21.523458198146898,-1.5852739246355498
方式2对齐后,356.521,306.046115,21.218324275936098,0.31137918475758
方式2对齐后,356.721,306.24611500000003,21.873031347423897,-1.05319055121964
方式2对齐后,356.921,306.44611499999996,22.352765308290202,0.7401926389231299
方式2对齐后,357.121,306.646115,22.128150365806903,-1.08135001136404
方式2对齐后,357.321,306.84611500000005,22.2985187983733,0.09942408588646989
方式2对齐后,357.521,307.046115,21.694729920895703,-0.46977501359407015
方式2对齐后,357.721,307.24611500000003,20.7022501199163,0.78011400526549
方式2对齐后,357.921,307.44611499999996,21.7921052156605,0.9829724602893489
方式2对齐后,358.121,307.646115,22.036268168641797,-0.4191287523593399
方式2对齐后,358.321,307.84611500000005,22.007541668398403,0.14316388822819004
方式2对齐后,358.521,308.046115,22.085597039580897,1.3422769421174179
方式2对齐后,358.721,308.24611500000003,21.2386797352937,0.01353679639994998
方式2对齐后,358.921,308.44611499999996,21.636571023857,1.079592867234779
方式2对齐后,359.121,308.646115,21.697583972398597,0.6620692890633799
方式2对齐后,359.321,308.84611500000005,21.7604141516966,-0.8834991004917301
方式2对齐后,359.521,309.046115,21.556122579039,0.18097013317417998
方式2对齐后,359.721,309.24611500000003,21.4869914956922,-0.24343941248551015
方式2对齐后,359.921,309.44611499999996,23.038006696995097,1.2992834807514928
方式2对齐后,360.121,309.646115,23.1216333875619,0.21049366154311988
方式2对齐后,360.321,309.84611500000005,21.678909673445098,1.561415495713898
方式2对齐后,360.521,310.046115,21.8393378933251,-0.029370623206480095
方式2对齐后,360.721,310.24611500000003,21.2814303011631,0.862241066722507
方式2对齐后,360.921,310.44611499999996,22.0559702164931,0.5628061836119
方式2对齐后,361.121,310.646115,23.2062271137114,-0.9451991379116702
方式2对齐后,361.321,310.84611500000005,23.5081373843583,0.9321514990680609
方式2对齐后,361.521,311.046115,22.190260442465004,-0.5768396213205103
方式2对齐后,361.721,311.24611500000003,22.7113822233173,1.295821836443247
方式2对齐后,361.921,311.44611499999996,21.106049989397,0.870272085265716
方式2对齐后,362.121,311.646115,23.317616189491304,2.247424669833292
方式2对齐后,362.321,311.84611500000005,23.2826243742102,-0.5029849527942702
方式2对齐后,362.521,312.046115,20.788308240399303,0.66901441911452
方式2对齐后,362.721,312.24611500000003,22.081482705951004,-0.27149276900999997
方式2对齐后,362.921,312.44611499999996,23.087058211337002,2.058758784791036
方式2对齐后,363.121,312.646115,21.1676849140719,0.67205911791271
方式2对齐后,363.321,312.84611500000005,22.168881841421502,0.38617258564017987
方式2对齐后,363.521,313.046115,21.8834658439781,1.068496124391521
方式2对齐后,363.721,313.24611500000003,22.9988963205964,0.57286440384189
方式2对齐后,363.921,313.44611499999996,22.7818631655148,2.072282005137314
方式2对齐后,364.121,313.646115,21.9981381849811,0.5166876917788599
方式2对齐后,364.321,313.84611500000005,22.499764678526397,0.979254482143624
方式2对齐后,364.521,314.046115,23.343485440365697,1.343457253368402
方式2对齐后,364.721,314.24611500000003,22.197951407734898,1.264389816590011
方式2对齐后,364.921,314.44611499999996,22.0967309215615,0.54925250146667
方式2对齐后,365.121,314.646115,23.3585751785914,1.135405539166062
方式2对齐后,365.321,314.84611500000005,22.799245259990798,1.487924979222782
方式2对齐后,365.521,315.046115,21.9926285177038,0.14585070870563
方式2对齐后,365.721,315.24611500000003,21.5612293570412,0.37003119300886
方式2对齐后,365.921,315.44611499999996,22.6278135950895,1.181602729644038
方式2对齐后,366.121,315.646115,23.247220728650603,1.9830185634791389
方式2对齐后,366.321,315.84611500000005,22.504631114843804,1.094379466327599
方式2对齐后,366.521,316.046115,23.081625829635,2.63865674408771
方式2对齐后,366.721,316.24611500000003,24.1991715926885,3.1372265786710196
方式2对齐后,366.921,316.44611499999996,21.6225212662129,0.35041182784628
方式2对齐后,367.121,316.646115,21.663977066135402,2.94928452836594
方式2对齐后,367.321,316.84611500000005,23.7762714557784,0.40912765670712004
方式2对齐后,367.521,317.046115,22.951749631965903,1.238923910836231
方式2对齐后,367.721,317.24611500000003,23.334445041500302,0.16739576318883986
方式2对齐后,367.921,317.44611499999996,23.8774680675374,2.5234140549842987
方式2对齐后,368.121,317.646115,23.158040053891902,2.196667322724842
方式2对齐后,368.321,317.84611500000005,22.032672349588204,2.67968962834711
方式2对齐后,368.521,318.046115,22.392846700019803,1.534779814741785
方式2对齐后,368.721,318.24611500000003,23.6896187384816,0.38402231411982
方式2对齐后,368.921,318.44611499999996,21.763561491510103,0.7521543885470199
方式2对齐后,369.121,318.646115,22.8810601046087,1.551668660256
方式2对齐后,369.321,318.84611500000005,23.4106123247807,1.355490193827355
方式2对齐后,369.521,319.046115,23.410173725876902,3.05264651935421
方式2对齐后,369.721,319.24611500000003,22.5246085041533,1.8902922393512944
方式2对齐后,369.921,319.44611499999996,23.133589460416303,0.985323258376962
方式2对齐后,370.121,319.646115,23.073569647038504,1.7944306485628239
方式2对齐后,370.321,319.84611500000005,22.267467314549698,0.61936300479593
方式2对齐后,370.521,320.046115,21.2402876016655,0.82356932326424
方式2对齐后,370.721,320.24611500000003,23.139641625485197,1.494088421998329
方式2对齐后,370.921,320.44611499999996,22.4275188253514,2.13773527075227
方式2对齐后,371.121,320.646115,23.840086558603197,1.8532940358522487
方式2对齐后,371.321,320.84611500000005,22.380539195228998,2.802433676827115
方式2对齐后,371.521,321.046115,23.0991040161219,2.819991997863636
方式2对齐后,371.721,321.24611500000003,23.4258863705586,1.13496819598556
方式2对齐后,371.921,321.44611499999996,23.438152573222297,2.199942084744106
方式2对齐后,372.121,321.646115,23.841906236057397,1.484393284933973
方式2对齐后,372.321,321.84611500000005,23.1289282529061,2.738704010997195
方式2对齐后,372.521,322.046115,24.567132307743,0.5076534348283899
方式2对齐后,372.721,322.24611500000003,22.1653375023294,1.982678801166375
方式2对齐后,372.921,322.44611499999996,24.7401759665209,1.1242167789640818
方式2对齐后,373.121,322.646115,23.7186021064312,3.07790418045875
方式2对齐后,373.321,322.84611500000005,22.0151792679097,3.1541699624655397
方式2对齐后,373.521,323.046115,23.4373041529294,1.281207738653017
方式2对齐后,373.721,323.24611500000003,23.6569028011845,2.495549612036918
方式2对齐后,373.921,323.44611499999996,22.617250072658003,2.6463498753186
方式2对齐后,374.121,323.646115,21.9432348999582,1.8484797472449228
方式2对齐后,374.321,323.84611500000005,23.6194226488426,2.254620410822445
方式2对齐后,374.521,324.046115,21.820108863455502,1.41547598004774
方式2对齐后,374.721,324.24611500000003,22.7666475337955,2.309894076583732
方式2对齐后,374.921,324.44611499999996,25.0485059593642,3.51821068376599
方式2对齐后,375.121,324.646115,22.836396770463402,1.508958914160964
方式2对齐后,375.321,324.84611500000005,23.308396286632203,3.94264376123357
方式2对齐后,375.521,325.046115,24.264216501835904,2.088624870587597
方式2对齐后,375.721,325.24611500000003,23.055865719893802,3.3790034997244502
方式2对齐后,375.921,325.44611499999996,23.0272094381872,1.334598049830035
方式2对齐后,376.121,325.646115,23.7568352448464,2.220500453295498
方式2对齐后,376.321,325.84611500000005,22.7970280762813,2.454489797626655
方式2对齐后,376.521,326.046115,22.6300630930888,2.508756908469589
方式2对齐后,376.721,326.24611500000003,23.100597252363897,0.865106992451681
方式2对齐后,376.921,326.44611499999996,24.621858154644897,2.753303181880313
方式2对齐后,377.121,326.646115,25.140823889784798,4.395502408475339
方式2对齐后,377.321,326.84611500000005,22.337499080791602,3.35297517325918
方式2对齐后,377.521,327.046115,22.375831644364098,4.1639871604805805
方式2对齐后,377.721,327.24611500000003,23.3023592107751,2.666548052756104
方式2对齐后,377.921,327.44611499999996,23.634890209560197,2.081198754271356
方式2对齐后,378.121,327.646115,23.139109126415697,2.490766481468337
方式2对齐后,378.321,327.84611500000005,23.699780489321704,2.135878474187023
方式2对齐后,378.521,328.046115,23.4787659138931,2.4100853892852587
方式2对齐后,378.721,328.24611500000003,23.7067203552888,1.156723460552992
方式2对齐后,378.921,328.44611499999996,22.221183311045003,3.57437466438644
方式2对齐后,379.121,328.646115,23.039268467528203,4.8733113429700605
方式2对齐后,379.321,328.84611500000005,24.5903508418708,2.830934222290744
方式2对齐后,379.521,329.046115,22.922344357527003,2.8569718895237797
方式2对齐后,379.721,329.24611500000003,22.7963531835684,3.84532589939122
方式2对齐后,379.921,329.44611499999996,23.7278290291854,3.01959990490616
方式2对齐后,380.121,329.646115,24.423144960166503,3.30646418061625
方式2对齐后,380.321,329.84611500000005,23.6403644747721,2.270660717254832
方式2对齐后,380.521,330.046115,23.537189656719903,2.86030750544619
方式2对齐后,380.721,330.24611500000003,22.825752914881498,2.548944818373618
方式2对齐后,380.921,330.44611499999996,23.621898711902702,2.0061066469906867
方式2对齐后,381.121,330.646115,24.213085134477602,4.4845246530762
方式2对齐后,381.321,330.84611500000005,24.772387455329998,4.05211753869101
方式2对齐后,381.521,331.046115,22.9934692304531,1.465513169504686
方式2对齐后,381.721,331.24611500000003,22.717087841962197,3.18049649841543
方式2对齐后,381.921,331.44611499999996,23.9771776834216,2.3272414701249278
方式2对齐后,382.121,331.646115,22.928749475730598,3.33120084384325
方式2对齐后,382.321,331.84611500000005,23.6527895479774,3.40533953315528
方式2对齐后,382.521,332.046115,23.736394155623103,4.81931607499404
方式2对齐后,382.721,332.24611500000003,22.762871355906704,2.741827460564741
方式2对齐后,382.921,332.44611499999996,23.363574496142398,3.8211877249229502
方式2对齐后,383.121,332.646115,23.4762080030198,4.2188728275877
方式2对齐后,383.321,332.84611500000005,24.6460457606957,3.67092019766022
方式2对齐后,383.521,333.046115,22.7246320890687,3.09949404965867
方式2对齐后,383.721,333.24611500000003,23.400356834416797,3.95459957611269
方式2对齐后,383.921,333.44611499999996,22.6674083051226,4.61531870117432
方式2对齐后,384.121,333.646115,22.909516310362,2.87522470095233
方式2对齐后,384.321,333.84611500000005,24.430926816855,3.87372523395418
方式2对齐后,384.521,334.046115,23.438745890676998,4.76430257952987
方式2对齐后,384.721,334.24611500000003,22.094002085127002,2.555634759712241
方式2对齐后,384.921,334.44611499999996,24.006545759311898,3.51762690723496
方式2对齐后,385.121,334.646115,22.117551025771903,4.2029267715332495
方式2对齐后,385.321,334.84611500000005,22.642493960774303,4.00196480247244
方式2对齐后,385.521,335.046115,22.591482314067598,3.37215252971152
方式2对齐后,385.721,335.24611500000003,22.8083894409991,3.1288450783145096
方式2对齐后,385.921,335.44611499999996,22.270788099654602,3.49458103779368
方式2对齐后,386.121,335.646115,23.7614520421359,5.37412959636727
方式2对齐后,386.321,335.84611500000005,22.471799882890302,3.85680852346149
方式2对齐后,386.521,336.046115,21.939195447852,2.775506337230558
方式2对齐后,386.721,336.24611500000003,21.577725925078703,4.1737185756408195
方式2对齐后,386.921,336.44611499999996,23.7683454449864,5.34779163979582
方式2对齐后,387.121,336.646115,23.477007615353102,4.64795683098147
方式2对齐后,387.321,336.84611500000005,22.443245718308297,4.3417711852661895
方式2对齐后,387.521,337.046115,23.477399097053997,3.86621307837652
方式2对齐后,387.721,337.24611500000003,24.165857424628,3.4359530467726502
方式2对齐后,387.921,337.44611499999996,22.879326808077003,5.5460893912827895
方式2对齐后,388.121,337.646115,22.8220427671015,4.00478342862084
方式2对齐后,388.321,337.84611500000005,22.295206549350404,3.7655182573828903
方式2对齐后,388.521,338.046115,24.0772915274418,4.4546757512109
方式2对齐后,388.721,338.24611500000003,22.2271663557883,4.17324768029989
方式2对齐后,388.921,338.44611499999996,22.9959648600245,3.67547682524925
方式2对齐后,389.121,338.646115,22.421480212781503,5.23497742648488
方式2对齐后,389.321,338.84611500000005,22.833442193883798,4.568767554195929
方式2对齐后,389.521,339.046115,21.877443060070497,5.18560324426169
方式2对齐后,389.721,339.24611500000003,23.285161005433203,3.42811108922764
方式2对齐后,389.921,339.44611499999996,23.200775757493602,4.598694109256989
方式2对齐后,390.121,339.646115,21.6034132491121,5.33711069409296
方式2对齐后,390.321,339.84611500000005,23.988679060336402,4.07436115808521
方式2对齐后,390.521,340.046115,24.026528827258602,5.74676171079345
方式2对齐后,390.721,340.24611500000003,21.829989787934302,4.07540608906681
方式2对齐后,390.921,340.44611499999996,21.346233630777704,3.97590902570554
方式2对齐后,391.121,340.646115,23.131401701492102,4.1008759839953
方式2对齐后,391.321,340.84611500000005,22.4472828449386,4.23611967904833
方式2对齐后,391.521,341.046115,22.9375357497537,4.66588053649033
方式2对齐后,391.721,341.24611500000003,22.041044312850303,4.36187002456178
方式2对齐后,391.921,341.44611499999996,24.089953781222,6.96724470220341
方式2对齐后,392.121,341.646115,23.4540344886547,4.1056169159537195
方式2对齐后,392.321,341.84611500000005,23.9186912870436,5.05691413970192
方式2对齐后,392.521,342.046115,23.219076718800203,5.42405799744383
方式2对齐后,392.721,342.24611500000003,23.3382719234244,3.88719907301528
方式2对齐后,392.921,342.44611499999996,22.4485788370975,3.66742546331708
