method,nominal_hz,time_rel_s,time_s,x_m,y_m
method1,4.0,374.6,595.6,-1.6104038789502484,2.8663431455565807
method1,4.0,374.7,595.7,-1.6121384978862958,2.860460350466115
method1,4.0,374.8,595.8,-1.6138584944728442,2.8545728929568273
method1,4.0,374.9,595.9,-1.6155638687098917,2.8486807730287254
method1,4.0,375.0,596.0,-1.61726924294694,2.84278865310062
method1,4.0,375.1,596.1,-1.6189453225976203,2.8368873537292068
method1,4.0,375.2,596.2,-1.6206214022482996,2.8309860543577967
method1,4.0,375.3,596.3,-1.622282810023562,2.825080238094789
method1,4.0,375.4,596.4,-1.6239295459234055,2.8191699049401913
method1,4.0,375.5,596.5,-1.62557628182325,2.81325957178559
method1,4.0,375.6,596.6,-1.6271936255321224,2.8073403507700765
method1,4.0,375.7,596.7,-1.6288109692409938,2.8014211297545666
method1,4.0,375.8,596.8,-1.6304135929971622,2.7954975378990334
method1,4.0,375.9,596.9,-1.6320014968006258,2.7895695752034833
method1,4.0,376.0,597.0,-1.63358940060409,2.78364161250793
method1,4.0,376.1,597.1,-1.6351478175148184,2.7777050545681727
method1,4.0,376.2,597.2,-1.6367062344255459,2.7717684966284186
method1,4.0,376.3,597.3,-1.6382498847604643,2.765827714410153
method1,4.0,376.4,597.4,-1.6397787685195717,2.759882707913383
method1,4.0,376.5,597.5,-1.64130765227868,2.75393770141661
method1,4.0,376.6,597.6,-1.6428069573570563,2.747984393297729
method1,4.0,376.7,597.7,-1.6443062624354319,2.7420310851788505
method1,4.0,376.8,597.8,-1.6457907557744502,2.736073699838421
method1,4.0,376.9,597.9,-1.6472604373741095,2.7301122372764475
method1,4.0,377.0,598.0,-1.64873011897377,2.72415077471447
method1,4.0,377.1,598.1,-1.6501701330291263,2.718181305128873
method1,4.0,377.2,598.2,-1.6516101470844817,2.7122118355432785
method1,4.0,377.3,598.3,-1.6530353057017402,2.706238436274007
method1,4.0,377.4,598.4,-1.6544456088808996,2.700261107321065
method1,4.0,377.5,598.5,-1.65585591206006,2.69428377836812
method1,4.0,377.6,598.6,-1.6572364617661002,2.688298737937279
method1,4.0,377.7,598.7,-1.6586170114721397,2.6823136975064408
method1,4.0,377.8,598.8,-1.659982663511258,2.6763248753961233
method1,4.0,377.9,598.9,-1.6613334178834536,2.670332271606333
method1,4.0,378.0,599.0,-1.66268417225565,2.66433966781654
method1,4.0,378.1,599.1,-1.6640050901707304,2.6583396490125786
method1,4.0,378.2,599.2,-1.6653260080858099,2.652339630208621
method1,4.0,378.3,599.3,-1.6666319875800162,2.6463359781810496
method1,4.0,378.4,599.4,-1.6679230286533477,2.6403286929298715
method1,4.0,378.5,599.5,-1.66921406972668,2.63432140767869
method1,4.0,378.6,599.6,-1.6704751943134843,2.6283070047657286
method1,4.0,378.7,599.7,-1.6717363189002878,2.6222926018527706
method1,4.0,378.8,599.8,-1.67298246579195,2.6162747146090393
method1,4.0,378.9,599.9,-1.6742136349884698,2.6102533430345414
method1,4.0,379.0,600.0,-1.67544480418499,2.60423197146004
method1,4.0,379.1,600.1,-1.6766459798296343,2.598203780435347
method1,4.0,379.2,600.2,-1.677847155474278,2.592175589410657
method1,4.0,379.3,600.3,-1.6790333156338562,2.5861440633702495
method1,4.0,379.4,600.4,-1.680204460308368,2.5801092023141314
method1,4.0,379.5,600.5,-1.68137560498288,2.57407434125801
method1,4.0,379.6,600.6,-1.6825166820134203,2.5680329597929483
method1,4.0,379.7,600.7,-1.6836577590439599,2.5619915783278904
method1,4.0,379.8,600.8,-1.6847837842883742,2.5559470115695913
method1,4.0,379.9,600.9,-1.6858947577466616,2.549899259518057
method1,4.0,380.0,601.0,-1.68700573120495,2.54385150746652
method1,4.0,380.1,601.1,-1.6880865659093063,2.5377975348472828
method1,4.0,380.2,601.2,-1.6891674006136619,2.5317435622280486
method1,4.0,380.3,601.3,-1.690233148724064,2.5256865544306213
method1,4.0,380.4,601.4,-1.6912838102405117,2.5196265114550074
method1,4.0,380.5,601.5,-1.69233447175696,2.51356646847939
method1,4.0,380.6,601.6,-1.693354926400248,2.5075005055475725
method1,4.0,380.7,601.7,-1.6943753810435358,2.5014345426157587
method1,4.0,380.8,601.8,-1.695380715782496,2.4953656949984735
method1,4.0,380.9,601.9,-1.6963709306171277,2.4892939626957236
method1,4.0,381.0,602.0,-1.69736114545176,2.48322223039297
method1,4.0,381.1,602.1,-1.6983210882930162,2.4771448794859285
method1,4.0,381.2,602.2,-1.6992810311342719,2.4710675285788906
method1,4.0,381.3,602.3,-1.700225822262362,2.464987443841839
method1,4.0,381.4,602.4,-1.7011554616772857,2.4589046252747813
method1,4.0,381.5,602.5,-1.70208510109221,2.45282180670772
method1,4.0,381.6,602.6,-1.7029844064005621,2.4467336715987824
method1,4.0,381.7,602.7,-1.7038837117089138,2.440645536489849
method1,4.0,381.8,602.8,-1.704767835000708,2.4345548187541035
method1,4.0,381.9,602.9,-1.705636776275944,2.428461518391553
method1,4.0,382.0,603.0,-1.70650571755118,2.422368218029
method1,4.0,382.1,603.1,-1.7073442656213722,2.4162699038674544
method1,4.0,382.2,603.2,-1.7081828136915638,2.4101715897059126
method1,4.0,382.3,603.3,-1.709006150951036,2.4040708444534893
method1,4.0,382.4,603.4,-1.7098142773997878,2.397967668110191
method1,4.0,382.5,603.5,-1.71062240384854,2.39186449176689
method1,4.0,382.6,603.6,-1.7114000810158883,2.3857566050178765
method1,4.0,382.7,603.7,-1.7121777581832358,2.3796487182688666
method1,4.0,382.8,603.8,-1.712940197258554,2.3735385522825494
method1,4.0,382.9,603.9,-1.7136873982418417,2.3674261070589315
method1,4.0,383.0,604.0,-1.71443459922513,2.36131366183531
method1,4.0,383.1,604.1,-1.7151512978798702,2.3551968102194647
method1,4.0,383.2,604.2,-1.71586799653461,2.349079958603623
method1,4.0,383.3,604.3,-1.716569431332334,2.3429609799066053
method1,4.0,383.4,604.4,-1.7172556022730419,2.3368398741284193
method1,4.0,383.5,604.5,-1.71794177321375,2.33071876835023
method1,4.0,383.6,604.6,-1.718597391814778,2.324593560783261
method1,4.0,383.7,604.7,-1.719253010415806,2.318468353216295
method1,4.0,383.8,604.8,-1.719893340914484,2.3123411710116795
method1,4.0,383.9,604.9,-1.720518383310812,2.3062120141694216
method1,4.0,384.0,605.0,-1.72114342570714,2.30008285732716
method1,4.0,384.1,605.1,-1.72173786879516,2.2939499038592106
method1,4.0,384.2,605.2,-1.72233231188318,2.2878169503912646
method1,4.0,384.3,605.3,-1.722911444146334,2.2816821750014213
method1,4.0,384.4,605.4,-1.723475265584622,2.2755455776896873
method1,4.0,384.5,605.5,-1.72403908702291,2.26940898037795
method1,4.0,384.6,605.6,-1.7245722652329663,2.2632688921328366
method1,4.0,384.7,605.7,-1.725105443443022,2.257128803887727
method1,4.0,384.8,605.8,-1.725623289631538,2.250987046693479
method1,4.0,384.9,605.9,-1.7261258037985139,2.2448436205501014
method1,4.0,385.0,606.0,-1.72662831796549,2.23870019440672
method1,4.0,385.1,606.1,-1.7271001480388941,2.232553583521055
method1,4.0,385.2,606.2,-1.727571978112298,2.226406972635393
method1,4.0,385.3,606.3,-1.728028456496196,2.220258846015111
method1,4.0,385.4,606.4,-1.7284695831905879,2.2141092036602172
method1,4.0,385.5,606.5,-1.72891070988498,2.20795956130532
method1,4.0,385.6,606.6,-1.7293211146806362,2.2018070408674704
method1,4.0,385.7,606.7,-1.729731519476292,2.1956545204296245
method1,4.0,385.8,606.8,-1.730126554445902,2.189500637698153
method1,4.0,385.9,606.9,-1.7305062195894658,2.183345392673063
method1,4.0,386.0,607.0,-1.73088588473303,2.17719014764797
method1,4.0,386.1,607.1,-1.731234793238138,2.1710323316369244
method1,4.0,386.2,607.2,-1.7315837017432458,2.1648745156258826
method1,4.0,386.3,607.3,-1.731917223819752,2.1587154909733735
method1,4.0,386.4,607.4,-1.7322353594676558,2.1525552576794036
method1,4.0,386.5,607.5,-1.73255349511556,2.14639502438543
method1,4.0,386.6,607.6,-1.732840842455716,2.1402325276094887
method1,4.0,386.7,607.7,-1.733128189795872,2.1340700308335507
method1,4.0,386.8,607.8,-1.73340013564127,2.1279064792641433
method1,4.0,386.9,607.9,-1.73365667999191,2.1217418729012736
method1,4.0,387.0,608.0,-1.73391322434255,2.1155772665384
method1,4.0,387.1,608.1,-1.734138951791238,2.1094107045738464
method1,4.0,387.2,608.2,-1.7343646792399259,2.103244142609297
method1,4.0,387.3,608.3,-1.734574991666352,2.0970766798797253
method1,4.0,387.4,608.4,-1.7347698890705159,2.0909083163851396
method1,4.0,387.5,608.5,-1.73496478647468,2.08473995289055
method1,4.0,387.6,608.6,-1.735128841462136,2.0785699420201085
method1,4.0,387.7,608.7,-1.735292896449592,2.0723999311496706
method1,4.0,387.8,608.8,-1.7354415244280361,2.066229173707739
method1,4.0,387.9,608.9,-1.735574725397468,2.0600576696943214
method1,4.0,388.0,609.0,-1.7357079263669,2.0538861656809
method1,4.0,388.1,609.1,-1.735810262488368,2.0477133228321867
method1,4.0,388.2,609.2,-1.735912598609836,2.041540479983477
method1,4.0,388.3,609.3,-1.735999497278252,2.035367044906449
method1,4.0,388.4,609.4,-1.736070958493616,2.0291930176011115
method1,4.0,388.5,609.5,-1.73614241970898,2.02301899029577
method1,4.0,388.6,609.6,-1.736182996732356,2.0168439329795804
method1,4.0,388.7,609.7,-1.7362235737557319,2.0106688756633946
method1,4.0,388.8,609.8,-1.736248704426514,2.0044933805962875
method1,4.0,388.9,609.9,-1.736258388744702,1.9983174477782655
method1,4.0,389.0,610.0,-1.73626807306289,1.99214151496024
method1,4.0,389.1,610.1,-1.736246856935754,1.9859648612087786
method1,4.0,389.2,610.2,-1.736225640808618,1.9797882074573208
method1,4.0,389.3,610.3,-1.73618897097548,1.9736112705510953
method1,4.0,389.4,610.4,-1.73613684743634,1.9674340504901096
method1,4.0,389.5,610.5,-1.7360847238972,1.96125683042912
method1,4.0,389.6,610.6,-1.736001686753204,1.9550791987341587
method1,4.0,389.7,610.7,-1.735918649609208,1.9489015670392007
method1,4.0,389.8,610.8,-1.73582015295343,1.9427238068889072
method1,4.0,389.9,610.9,-1.73570619678587,1.9365459182832854
method1,4.0,390.0,611.0,-1.73559224061831,1.93036802967766
method1,4.0,390.1,611.1,-1.735447360782966,1.9241900389285906
method1,4.0,390.2,611.2,-1.7353024809476219,1.9180120481795249
method1,4.0,390.3,611.3,-1.735142137343672,1.9118340837623433
method1,4.0,390.4,611.4,-1.734966329971116,1.9056561456770535
method1,4.0,390.5,611.5,-1.73479052259856,1.89947820759176
method1,4.0,390.6,611.6,-1.7345837845944199,1.8933004770135986
method1,4.0,390.7,611.7,-1.73437704659028,1.8871227464354408
method1,4.0,390.8,611.8,-1.734154842110836,1.8809451970486573
method1,4.0,390.9,611.9,-1.7339171711560881,1.8747678288532554
method1,4.0,391.0,612.0,-1.73367950020134,1.86859046065785
method1,4.0,391.1,612.1,-1.733410894752528,1.8624136097491806
method1,4.0,391.2,612.2,-1.733142289303716,1.8562367588405146
method1,4.0,391.3,612.3,-1.73285821622405,1.8500602440394533
method1,4.0,391.4,612.4,-1.73255867551353,1.8438840653460034
method1,4.0,391.5,612.5,-1.73225913480301,1.83770788665255
method1,4.0,391.6,612.6,-1.731928658839142,1.8315325351233886
method1,4.0,391.7,612.7,-1.7315981828752742,1.8253571835942308
method1,4.0,391.8,612.8,-1.731252239677014,1.8191823231301094
method1,4.0,391.9,612.9,-1.730890829244362,1.8130079537310315
method1,4.0,392.0,613.0,-1.73052941881171,1.80683358433195
method1,4.0,392.1,613.1,-1.7301370754712058,1.8006603520415767
method1,4.0,392.2,613.2,-1.729744732130702,1.794487119751207
method1,4.0,392.3,613.3,-1.7293369235049898,1.7883145335089614
method1,4.0,392.4,613.4,-1.72891364959407,1.7821425933148474
method1,4.0,392.5,613.5,-1.72849037568315,1.77597065312073
method1,4.0,392.6,613.6,-1.7280361743158938,1.7698001600154645
method1,4.0,392.7,613.7,-1.7275819729486381,1.7636296669102027
method1,4.0,392.8,613.8,-1.72711230979863,1.7574599748462412
method1,4.0,392.9,613.9,-1.72662718486587,1.7512910838235873
method1,4.0,393.0,614.0,-1.72614205993311,1.74512219280093
method1,4.0,393.1,614.1,-1.7256260161025219,1.7389550588518965
method1,4.0,393.2,614.2,-1.725109972271934,1.7327879249028666
method1,4.0,393.3,614.3,-1.724578471714722,1.7266217469828293
method1,4.0,393.4,614.4,-1.7240315144308862,1.7204565250917914
method1,4.0,393.5,614.5,-1.72348455714705,1.71429130320075
method1,4.0,393.6,614.6,-1.722906692631502,1.7081281483415527
method1,4.0,393.7,614.7,-1.7223288281159541,1.7019649934823586
method1,4.0,393.8,614.8,-1.721735513483816,1.6958029496187932
method1,4.0,393.9,614.9,-1.721126748735088,1.6896420167508635
method1,4.0,394.0,615.0,-1.72051798398636,1.68348108388293
method1,4.0,394.1,615.1,-1.7198783267799918,1.6773225279473685
method1,4.0,394.2,615.2,-1.719238669573624,1.6711639720118106
method1,4.0,394.3,615.3,-1.718583570414694,1.6650066820018772
method1,4.0,394.4,615.4,-1.717913029303202,1.6588506579175752
method1,4.0,394.5,615.5,-1.71724248819171,1.65269463383327
method1,4.0,394.6,615.6,-1.71654107250459,1.6465412964929886
method1,4.0,394.7,615.7,-1.71583965681747,1.6403879591527106
method1,4.0,394.8,615.8,-1.71512280889574,1.6342360426158253
method1,4.0,394.9,615.9,-1.7143905287394001,1.6280855468823394
method1,4.0,395.0,616.0,-1.71365824858306,1.62193505114885
method1,4.0,395.1,616.1,-1.7128951148407638,1.6157875518510005
method1,4.0,395.2,616.2,-1.712131981098468,1.6096400525531547
method1,4.0,395.3,616.3,-1.711353426393204,1.6034941288686493
method1,4.0,395.4,616.4,-1.7105594507249722,1.5973497807974915
method1,4.0,395.5,616.5,-1.70976547505674,1.59120543272633
method1,4.0,395.6,616.6,-1.7089406698992637,1.5850643906311928
method1,4.0,395.7,616.7,-1.708115864741788,1.5789233485360588
method1,4.0,395.8,616.8,-1.707275651446294,1.5727840367808112
method1,4.0,395.9,616.9,-1.7064200300127823,1.5666464553654573
method1,4.0,396.0,617.0,-1.70556440857927,1.5605088739501
method1,4.0,396.1,617.1,-1.7046779848593339,1.5543749078687625
method1,4.0,396.2,617.2,-1.7037915611393981,1.5482409417874285
method1,4.0,396.3,617.3,-1.702889743659164,1.5421088606735252
method1,4.0,396.4,617.4,-1.7019725324186323,1.5359786645270592
method1,4.0,396.5,617.5,-1.7010553211781,1.52984846838059
method1,4.0,396.6,617.6,-1.7001073379588358,1.5237221967125607
method1,4.0,396.7,617.7,-1.699159354739572,1.5175959250445348
method1,4.0,396.8,617.8,-1.6981959936897937,1.5114716928569074
method1,4.0,396.9,617.9,-1.6972172548095021,1.5053495001496855
method1,4.0,397.0,618.0,-1.69623851592921,1.49922730744246
method1,4.0,397.1,618.1,-1.6952290384812057,1.4931093481133386
method1,4.0,397.2,618.2,-1.694219561033202,1.4869913887842208
method1,4.0,397.3,618.3,-1.6931947232356799,1.4808756233183094
method1,4.0,397.4,618.4,-1.6921545250886403,1.4747620517156115
method1,4.0,397.5,618.5,-1.6911143269416,1.46864848011291
method1,4.0,397.6,618.6,-1.6900434267393238,1.4625394505120806
method1,4.0,397.7,618.7,-1.688972526537048,1.4564304209112546
method1,4.0,397.8,618.8,-1.6878862850164538,1.4503237394107034
method1,4.0,397.9,618.9,-1.6867847021775422,1.4442194060104334
method1,4.0,398.0,619.0,-1.68568311933863,1.43811507261016
method1,4.0,398.1,619.1,-1.6845508740562296,1.4320155895284705
method1,4.0,398.2,619.2,-1.6834186287738302,1.4259161064467847
method1,4.0,398.3,619.3,-1.68227106275335,1.4198191255411354
method1,4.0,398.4,619.4,-1.6811081759947903,1.4137246468115294
method1,4.0,398.5,619.5,-1.67994528923623,1.40763016808192
method1,4.0,398.6,619.6,-1.6787517827427099,1.4015408476494386
method1,4.0,398.7,619.7,-1.67755827624919,1.3954515272169608
method1,4.0,398.8,619.8,-1.6763494711455418,1.3893648628594073
method1,4.0,398.9,619.9,-1.6751253674317663,1.3832808545767854
method1,4.0,399.0,620.0,-1.67390126371799,1.37719684629416
method1,4.0,399.1,620.1,-1.6726465860717656,1.3711183039179067
method1,4.0,399.2,620.2,-1.6713919084255422,1.3650397615416567
method1,4.0,399.3,620.3,-1.670121955843368,1.3589640289468095
method1,4.0,399.4,620.4,-1.6688367283252443,1.3528911061333715
method1,4.0,399.5,620.5,-1.66755150080712,1.34681818331993
method1,4.0,399.6,620.6,-1.6662357482499357,1.3407510336217445
method1,4.0,399.7,620.7,-1.664919995692752,1.3346838839235626
method1,4.0,399.8,620.8,-1.6635889934183918,1.3286196975052933
method1,4.0,399.9,620.9,-1.6622427414268564,1.3225584743669434
method1,4.0,400.0,621.0,-1.66089648943532,1.31649725122859
method1,4.0,400.1,621.1,-1.6595197643855397,1.3104421079829287
method1,4.0,400.2,621.2,-1.6581430393357601,1.3043869647372708
method1,4.0,400.3,621.3,-1.6567510913303818,1.2983349380465654
method1,4.0,400.4,621.4,-1.6553439203694063,1.2922860279108195
method1,4.0,400.5,621.5,-1.65393674940843,1.28623711777507
method1,4.0,400.6,621.6,-1.6524991604537258,1.2801945938469685
method1,4.0,400.7,621.7,-1.6510615714990222,1.2741520699188706
method1,4.0,400.8,621.8,-1.6496087878911478,1.2681128155817714
method1,4.0,400.9,621.9,-1.6481408096301045,1.2620768308356773
method1,4.0,401.0,622.0,-1.64667283136906,1.25604084608958
method1,4.0,401.1,622.1,-1.6451744932584476,1.2500115533726186
method1,4.0,401.2,622.2,-1.643676155147836,1.2439822606556605
method1,4.0,401.3,622.3,-1.6421626522252337,1.2379563903112654
method1,4.0,401.4,622.4,-1.6406339844906423,1.2319339423394393
method1,4.0,401.5,622.5,-1.63910531675605,1.22591149436761
method1,4.0,401.6,622.6,-1.6375463503913217,1.2198960437219446
method1,4.0,401.7,622.7,-1.6359873840265942,1.2138805930762826
method1,4.0,401.8,622.8,-1.6344132842275478,1.2078687173147953
method1,4.0,401.9,622.9,-1.6328240509941843,1.2018604164374893
method1,4.0,402.0,623.0,-1.63123481776082,1.19585211556018
method1,4.0,402.1,623.1,-1.6296153501873556,1.1898511167506987
method1,4.0,402.2,623.2,-1.627995882613892,1.1838501179412206
method1,4.0,402.3,623.3,-1.6263613145178497,1.1778528462421094
method1,4.0,402.4,623.4,-1.6247116458992303,1.1718593016533714
method1,4.0,402.5,623.5,-1.62306197728061,1.16586575706463
method1,4.0,402.6,623.6,-1.6213821416775376,1.1598798186991166
method1,4.0,402.7,623.7,-1.6197023060744662,1.1538938803336065
method1,4.0,402.8,623.8,-1.6180074043920618,1.1479118210038133
method1,4.0,402.9,623.9,-1.6162974366303264,1.1419336407097433
method1,4.0,403.0,624.0,-1.61458746886859,1.13595546041567
method1,4.0,403.1,624.1,-1.6128474045383656,1.1299851898831126
method1,4.0,403.2,624.2,-1.6111073402081422,1.1240149193505586
method1,4.0,403.3,624.3,-1.6093522457706058,1.1180486794628133
method1,4.0,403.4,624.4,-1.6075821212257584,1.1120864702198834
method1,4.0,403.5,624.5,-1.60581199668091,1.10612426097695
method1,4.0,403.6,624.6,-1.6040118490382416,1.1001702643859246
method1,4.0,403.7,624.7,-1.6022117013955743,1.0942162677949026
method1,4.0,403.8,624.8,-1.6003965611435038,1.0882664531261372
method1,4.0,403.9,624.9,-1.5985664282820324,1.0823208203796353
method1,4.0,404.0,625.0,-1.59673629542056,1.07637518763313
method1,4.0,404.1,625.1,-1.5948762159807355,1.0704380697502687
method1,4.0,404.2,625.2,-1.5930161365409121,1.0645009518674107
method1,4.0,404.3,625.3,-1.5911411035124519,1.0585681668372553
method1,4.0,404.4,625.4,-1.5892511168953565,1.0526397146598092
method1,4.0,404.5,625.5,-1.58736113027826,1.04671126248236
method1,4.0,404.6,625.6,-1.5854412766448276,1.0407916266709467
method1,4.0,404.7,625.7,-1.583521423011396,1.0348719908595367
method1,4.0,404.8,625.8,-1.5815866563297636,1.0289568384689434
method1,4.0,404.9,625.9,-1.5796369765999323,1.0230461694991735
method1,4.0,405.0,626.0,-1.5776872968701,1.0171355005294
method1,4.0,405.1,626.1,-1.5757078327219676,1.0112339486880628
method1,4.0,405.2,626.2,-1.5737283685738361,1.0053323968467287
method1,4.0,405.3,626.3,-1.5717340334342578,0.9994354786166858
method1,4.0,405.4,626.4,-1.5697248273032345,0.9935431939979406
method1,4.0,405.5,626.5,-1.56771562117221,0.987650909379192
method1,4.0,405.6,626.6,-1.5656767162501055,0.9817680418807323
method1,4.0,405.7,626.7,-1.5636378113280023,0.9758851743822758
method1,4.0,405.8,626.8,-1.5615840789840219,0.9700070902926735
method1,4.0,405.9,626.9,-1.5595155192181664,0.964133789611932
method1,4.0,406.0,627.0,-1.55744695945231,0.958260488931187
method1,4.0,406.1,627.1,-1.5553487895446134,0.9523969045615028
method1,4.0,406.2,627.2,-1.5532506196369182,0.9465333201918221
method1,4.0,406.3,627.3,-1.5511376673860857,0.9406746686204076
method1,4.0,406.4,627.4,-1.5490099327921185,0.9348209498472659
method1,4.0,406.5,627.5,-1.54688219819815,0.928967231074121
method1,4.0,406.6,627.6,-1.5447249451261456,0.923123526971301
method1,4.0,406.7,627.7,-1.5425676920541422,0.9172798228684841
method1,4.0,406.8,627.8,-1.5403957032230937,0.9114412005299833
method1,4.0,406.9,627.9,-1.5382089786330024,0.9056076599558054
method1,4.0,407.0,628.0,-1.53602225404291,0.899774119381624
method1,4.0,407.1,628.1,-1.5338061056453816,0.8939508909751259
method1,4.0,407.2,628.2,-1.5315899572478544,0.8881276625686311
method1,4.0,407.3,628.3,-1.5293591211767779,0.8823096644539764
method1,4.0,407.4,628.4,-1.5271135974321546,0.8764968966311684
method1,4.0,407.5,628.5,-1.52486807368753,0.870684128808357
method1,4.0,407.6,628.6,-1.5225932238047815,0.8648819697583917
method1,4.0,407.7,628.7,-1.5203183739220343,0.8590798107084296
method1,4.0,407.8,628.8,-1.5180288859485138,0.8532830300241615
method1,4.0,407.9,628.9,-1.5157247598842225,0.8474916277055939
method1,4.0,408.0,629.0,-1.51342063381993,0.841700225387023
method1,4.0,408.1,629.1,-1.5110872822771735,0.8359197275240261
method1,4.0,408.2,629.2,-1.5087539307344182,0.8301392296610325
method1,4.0,408.3,629.3,-1.5064059921766857,0.8243642577688324
method1,4.0,408.4,629.4,-1.5040434666039786,0.8185948118474323
method1,4.0,408.5,629.5,-1.50168094103127,0.812825365926029
method1,4.0,408.6,629.6,-1.4992892936214135,0.8070671191903337
method1,4.0,408.7,629.7,-1.4968976462115584,0.8013088724546417
method1,4.0,408.8,629.8,-1.4944914643511158,0.7955562988110222
method1,4.0,408.9,629.9,-1.4920707480400885,0.7898093982594817
method1,4.0,409.0,630.0,-1.48965003172906,0.784062497707938
method1,4.0,409.1,630.1,-1.4872003001948675,0.7783270900895854
method1,4.0,409.2,630.2,-1.4847505686606763,0.7725916824712362
method1,4.0,409.3,630.3,-1.4822863567243256,0.766862094567412
method1,4.0,409.4,630.4,-1.4798076643858185,0.7611383263781191
method1,4.0,409.5,630.5,-1.47732897204731,0.755414558188823
method1,4.0,409.6,630.6,-1.4748213740629894,0.7497025756675457
method1,4.0,409.7,630.7,-1.4723137760786702,0.7439905931462716
method1,4.0,409.8,630.8,-1.4697917532199238,0.7382845764481725
method1,4.0,409.9,630.9,-1.4672553054867525,0.7325845255732548
method1,4.0,410.0,631.0,-1.46471885775358,0.726884474698334
method1,4.0,410.1,631.1,-1.4621536169057354,0.7211965011837279
method1,4.0,410.2,631.2,-1.4595883760578923,0.715508527669125
method1,4.0,410.3,631.3,-1.4570087673377896,0.7098266655576138
method1,4.0,410.4,631.4,-1.4544147907454306,0.7041509148492004
method1,4.0,410.5,631.5,-1.45182081415307,0.698475164140784
method1,4.0,410.6,631.6,-1.4491981599210535,0.6928117814126199
method1,4.0,410.7,631.7,-1.4465755056890384,0.687148398684459
method1,4.0,410.8,631.8,-1.4439385420563458,0.6814912723956997
method1,4.0,410.9,631.9,-1.4412872690229785,0.6758404025463485
method1,4.0,411.0,632.0,-1.43863599598961,0.670189532696994
method1,4.0,411.1,632.1,-1.4359561637252973,0.6645513203457715
method1,4.0,411.2,632.2,-1.4332763314609864,0.6589131079945522
method1,4.0,411.3,632.3,-1.4305822497318137,0.6532812965605975
method1,4.0,411.4,632.4,-1.4278739185377827,0.6476558860439139
method1,4.0,411.5,632.5,-1.42516558734375,0.642030475527227
method1,4.0,411.6,632.6,-1.4224288182506815,0.6364180108948602
method1,4.0,411.7,632.7,-1.4196920491576144,0.6308055462624965
method1,4.0,411.8,632.8,-1.4169410919944176,0.6251996264520365
method1,4.0,411.9,632.9,-1.4141759467610946,0.6196002514634869
method1,4.0,412.0,633.0,-1.41141080152777,0.614000876474934
method1,4.0,412.1,633.1,-1.4086173426397053,0.6084147345956955
method1,4.0,412.2,633.2,-1.4058238837516421,0.6028285927164603
method1,4.0,412.3,633.3,-1.4030162996416256,0.5972491389758012
method1,4.0,412.4,633.4,-1.4001945903096586,0.5916763733737247
method1,4.0,412.5,633.5,-1.39737288097769,0.586103607771645
method1,4.0,412.6,633.6,-1.3945229851365812,0.5805443613132578
method1,4.0,412.7,633.7,-1.3916730892954743,0.5749851148548737
method1,4.0,412.8,633.8,-1.3888091325284135,0.5694326992491014
method1,4.0,412.9,633.9,-1.3859311148354025,0.5638871144959473
method1,4.0,413.0,634.0,-1.38305309714239,0.55834152974279
method1,4.0,413.1,634.1,-1.3801470229757453,0.5528097489477691
method1,4.0,413.2,634.2,-1.3772409488091024,0.5472779681527514
method1,4.0,413.3,634.3,-1.3743208794545516,0.5417531603071076
method1,4.0,413.4,634.4,-1.3713868149120967,0.5362353254108438
method1,4.0,413.5,634.5,-1.36845275036964,0.530717490514577
method1,4.0,413.6,634.6,-1.3654907622672834,0.5252137431417705
method1,4.0,413.7,634.7,-1.3625287741649283,0.5197099957689671
method1,4.0,413.8,634.8,-1.3595528580488516,0.5142133628104611
method1,4.0,413.9,634.9,-1.3565630139190565,0.5087238442662586
method1,4.0,414.0,635.0,-1.35357316978926,0.503234325722053
method1,4.0,414.1,635.1,-1.3505555378795313,0.4977591769884057
method1,4.0,414.2,635.2,-1.3475379059698045,0.4922840282547616
method1,4.0,414.3,635.3,-1.3445064146506118,0.48681613475397895
method1,4.0,414.4,635.4,-1.3414610639219569,0.481355496486064
method1,4.0,414.5,635.5,-1.3384157131933,0.475894858218146
method1,4.0,414.6,635.6,-1.3353427133186473,0.47044887074070596
method1,4.0,414.7,635.7,-1.3322697134439965,0.46500288326326905
method1,4.0,414.8,635.8,-1.3291829241879898,0.459564291176438
method1,4.0,414.9,635.9,-1.3260823455506308,0.45413309448021905
method1,4.0,415.0,636.0,-1.32298176691327,0.448701897783997
method1,4.0,415.1,636.1,-1.3198536806052412,0.443285631522119
method1,4.0,415.2,636.2,-1.3167255942972143,0.437869365260244
method1,4.0,415.3,636.3,-1.3135837900534457,0.4324606338715088
method1,4.0,415.4,636.4,-1.3104282678739387,0.42705943735591945
method1,4.0,415.5,636.5,-1.30727274569443,0.421658240840327
method1,4.0,415.6,636.6,-1.3040898601481172,0.41627225303817056
method1,4.0,415.7,636.7,-1.3009069746018063,0.4108862652360172
method1,4.0,415.8,636.8,-1.2977104439763616,0.40550795109997956
method1,4.0,415.9,636.9,-1.2945002682717868,0.4001373106300638
method1,4.0,416.0,637.0,-1.29129009256721,0.394766670160145
method1,4.0,416.1,637.1,-1.2880527006150773,0.38941151528936135
method1,4.0,416.2,637.2,-1.2848153086629464,0.3840563604185808
method1,4.0,416.3,637.3,-1.2815643458926396,0.37870901730307177
method1,4.0,416.4,637.4,-1.2782998123041607,0.3733694859428404
method1,4.0,416.5,637.5,-1.27503527871568,0.368029954582606
