method,nominal_hz,time_rel_s,time_s,x_m,y_m
method2,5.0,320.4,789.2317,-1.5137081438407287,3.143914367815373
method2,5.0,320.5,789.3317,-1.5159851705781802,3.138234778473395
method2,5.0,320.6,789.4317000000001,-1.5182621973156314,3.1325551891314167
method2,5.0,320.7,789.5317,-1.52051669484358,3.126865974093895
method2,5.0,320.8,789.6317,-1.52277119237153,3.12117675905637
method2,5.0,320.9,789.7317,-1.525003120113685,3.11547800769219
method2,5.0,321.0,789.8317,-1.5272350478558414,3.109779256328007
method2,5.0,321.1,789.9317000000001,-1.5294443655904164,3.1040710581766766
method2,5.0,321.2,790.0317,-1.53165368332499,3.09836286002535
method2,5.0,321.3,790.1317,-1.533840351185445,3.092645304795585
method2,5.0,321.4,790.2317,-1.5360270190458987,3.086927749565823
method2,5.0,321.5,790.3317,-1.5381909975216401,3.0812009271341347
method2,5.0,321.6,790.4317000000001,-1.5403549759973811,3.075474104702447
method2,5.0,321.7,790.5317,-1.5424962259344501,3.0697381051117247
method2,5.0,321.8,790.6317,-1.54463747587152,3.064002105521
method2,5.0,321.9,790.7317,-1.5467559584733102,3.0582570189791047
method2,5.0,322.0,790.8317,-1.5488744410751012,3.052511932437207
method2,5.0,322.1,790.9317000000001,-1.5509701179030613,3.0467578493155467
method2,5.0,322.2,791.0317,-1.55306579473102,3.04100376619389
method2,5.0,322.3,791.1317,-1.555138627705315,3.035240777026015
method2,5.0,322.4,791.2317,-1.5572114606796088,3.029477787858143
method2,5.0,322.5,791.3317,-1.55926141207981,3.023705983338285
method2,5.0,322.6,791.4317000000001,-1.561311363480011,3.017934178818427
method2,5.0,322.7,791.5317,-1.563338395945785,3.0121536498001253
method2,5.0,322.8,791.6317,-1.56536542841156,3.00637312078182
method2,5.0,322.9,791.7317,-1.567369504943335,3.00058395827643
method2,5.0,323.0,791.8317,-1.569373581475111,2.994794795771037
method2,5.0,323.1,791.9317000000001,-1.5713546654347261,2.9889970909463566
method2,5.0,323.2,792.0317,-1.57333574939434,2.98319938612168
method2,5.0,323.3,792.1317,-1.5752938045057352,2.97739323030047
method2,5.0,323.4,792.2317,-1.577251859617129,2.971587074479263
method2,5.0,323.5,792.3317,-1.579186849966955,2.9657725591378403
method2,5.0,323.6,792.4317000000001,-1.581121840316781,2.959958043796417
method2,5.0,323.7,792.5317,-1.5830337303550999,2.95413526056319
method2,5.0,323.8,792.6317,-1.58494562039342,2.94831247732996
method2,5.0,323.9,792.7317,-1.5868343749343001,2.942481517983995
method2,5.0,324.0,792.8317,-1.5887231294751811,2.9366505586380267
method2,5.0,324.1,792.9317000000001,-1.590588713697361,2.9308115151076066
method2,5.0,324.2,793.0317,-1.59245429791954,2.92497247157719
method2,5.0,324.3,793.1317,-1.594296677367055,2.9191254359383603
method2,5.0,324.4,793.2317,-1.5961390568145688,2.913278400299533
method2,5.0,324.5,793.3317,-1.59795819739737,2.907423464774645
method2,5.0,324.6,793.4317000000001,-1.5997773379801712,2.9015685292497566
method2,5.0,324.7,793.5317,-1.601573205974745,2.895705786206025
method2,5.0,324.8,793.6317,-1.60336907396932,2.88984304316229
method2,5.0,324.9,793.7317,-1.605141636019305,2.88397258511032
method2,5.0,325.0,793.8317,-1.606914198069291,2.8781021270583462
method2,5.0,325.1,793.9317000000001,-1.608663421186091,2.8722240466507016
method2,5.0,325.2,794.0317,-1.61041264430289,2.86634596624306
method2,5.0,325.3,794.1317,-1.61213849586626,2.860460356272755
method2,5.0,325.4,794.2317,-1.613864347429629,2.8545747463024536
method2,5.0,325.5,794.3317,-1.615566795188285,2.848681699701535
method2,5.0,325.6,794.4317000000001,-1.6172692429469409,2.8427886531006163
method2,5.0,325.7,794.5317,-1.618948255019155,2.836888262938685
method2,5.0,325.8,794.6317,-1.62062726709137,2.83098787277675
method2,5.0,325.9,794.7317,-1.62228281196553,2.825080232259455
method2,5.0,326.0,794.8317,-1.6239383568396908,2.8191725917421566
method2,5.0,326.1,794.9317000000001,-1.625570403374901,2.8132577942097816
method2,5.0,326.2,795.0317,-1.62720244991011,2.80734299667741
method2,5.0,326.3,795.1317,-1.628810967336765,2.801421135603355
method2,5.0,326.4,795.2317,-1.630419484763419,2.7954992745293037
method2,5.0,326.5,795.3317,-1.632004442683755,2.789570443518615
method2,5.0,326.6,795.4317000000001,-1.633589400604091,2.7836416125079264
method2,5.0,326.7,795.5317,-1.63515076899275,2.7777059052958553
method2,5.0,326.8,795.6317,-1.63671213738141,2.77177019808378
method2,5.0,326.9,795.7317,-1.638249886586015,2.765827708534225
method2,5.0,327.0,795.8317,-1.639787635790621,2.7598852189846665
method2,5.0,327.1,795.9317000000001,-1.641301736532296,2.7539360410887666
method2,5.0,327.2,796.0317,-1.64281583727397,2.74798686319287
method2,5.0,327.3,796.1317,-1.6443062606479,2.7420310910674752
method2,5.0,327.4,796.2317,-1.6457966840218292,2.7360753189420834
method2,5.0,327.5,796.3317,-1.6472634014978,2.730113046828275
method2,5.0,327.6,796.4317000000001,-1.6487301189737709,2.7241507747144666
method2,5.0,327.7,796.5317,-1.65017310239669,2.718182096976085
method2,5.0,327.8,796.6317,-1.65161608581961,2.7122134192377
method2,5.0,327.9,796.7317,-1.653035307410035,2.706238430359805
method2,5.0,328.0,796.8317,-1.6544545290004609,2.7002634414819067
method2,5.0,328.1,796.9317000000001,-1.6558499613551307,2.6942822360693266
method2,5.0,328.2,797.0317,-1.6572453937098,2.68830103065675
method2,5.0,328.3,797.1317,-1.658617009802125,2.6823137034325804
method2,5.0,328.4,797.2317,-1.6599886258944492,2.6763263762084137
method2,5.0,328.5,797.3317,-1.66133639907505,2.670333022012475
method2,5.0,328.6,797.4317000000001,-1.6626841722556507,2.6643396678165363
method2,5.0,328.7,797.5317,-1.6640080762528249,2.65834038160394
method2,5.0,328.8,797.6317,-1.66533198025,2.65234109539134
method2,5.0,328.9,797.7317,-1.66663198917025,2.646335972230915
method2,5.0,329.0,797.8317,-1.6679319980905007,2.6403308490704864
method2,5.0,329.1,797.9317000000001,-1.6692080864190009,2.6343199841433216
method2,5.0,329.2,798.0317,-1.6704841747475,2.62830911921616
method2,5.0,329.3,798.1317,-1.671736317348585,2.62229260781407
method2,5.0,329.4,798.2317,-1.6729884599496694,2.6162760964119833
method2,5.0,329.5,798.3317,-1.67421663206733,2.61025403393601
method2,5.0,329.6,798.4317000000001,-1.6754448041849908,2.6042319714600364
method2,5.0,329.7,798.5317,-1.67664898144331,2.5982044534189352
method2,5.0,329.8,798.6317,-1.67785315870163,2.59217693537783
method2,5.0,329.9,798.7317,-1.6790333171052851,2.5861440573865497
method2,5.0,330.0,798.8317,-1.6802134755089406,2.5801111793952662
method2,5.0,330.1,798.9317000000001,-1.6813695914436455,2.5740730371734264
method2,5.0,330.2,799.0317,-1.68252570737835,2.56803489495159
method2,5.0,330.3,799.1317,-1.683657757611305,2.56199158432199
method2,5.0,330.4,799.2317,-1.6847898078442594,2.5559482736923935
method2,5.0,330.5,799.3317,-1.6858977695246051,2.549899890579455
method2,5.0,330.6,799.4317000000001,-1.6870057312049507,2.5438515074665164
method2,5.0,330.7,799.5317,-1.6880895818642099,2.5377981478948
method2,5.0,330.8,799.6317,-1.68917343252347,2.53174478832308
method2,5.0,330.9,799.7317,-1.69023315007598,2.5256865484157203
method2,5.0,331.0,799.8317,-1.6912928676284906,2.5196283085083566
method2,5.0,331.1,799.9317000000001,-1.6923284303718356,2.5135652844855567
method2,5.0,331.2,800.0317,-1.69336399311518,2.50750226046276
method2,5.0,331.3,800.1317,-1.694375379730615,2.501434548640275
method2,5.0,331.4,800.2317,-1.6953867663460493,2.4953668368177935
method2,5.0,331.5,800.3317,-1.696373955898905,2.48929453360538
method2,5.0,331.6,800.4317000000001,-1.6973611454517605,2.4832222303929665
method2,5.0,331.7,800.5317,-1.698324117391875,2.4771454322928648
method2,5.0,331.8,800.6317,-1.69928708933199,2.47106863419276
method2,5.0,331.9,800.7317,-1.7002258234941001,2.464987437798135
method2,5.0,332.0,800.8317,-1.7011645576562104,2.4589062414035063
method2,5.0,332.1,800.9317000000001,-1.7020790342603456,2.4528207433969613
method2,5.0,332.2,801.0317,-1.70299351086448,2.44673524539042
method2,5.0,332.3,801.1317,-1.7038837105163749,2.4406455425424
method2,5.0,332.4,801.2317,-1.7047739101682695,2.4345558396943834
method2,5.0,332.5,801.3317,-1.7056398138597249,2.4284620288616896
method2,5.0,332.6,801.4317000000001,-1.7065057175511804,2.4223682180289963
method2,5.0,332.7,801.5317,-1.7073473066604699,2.4162703961532097
method2,5.0,332.8,801.6317,-1.70818889576976,2.41017257427742
method2,5.0,332.9,801.7317,-1.70900615206198,2.404070838383375
method2,5.0,333.0,801.8317,-1.7098234083542005,2.3979691024893266
method2,5.0,333.1,801.9317000000001,-1.7106163139816606,2.391863549683572
method2,5.0,333.2,802.0317,-1.71140921960912,2.38575799687782
method2,5.0,333.3,802.1317,-1.71217775711168,2.37964872434704
method2,5.0,333.4,802.2317,-1.7129462946142395,2.3735394518162636
method2,5.0,333.5,802.3317,-1.713690446919685,2.367426556825785
method2,5.0,333.6,802.4317000000001,-1.7144345992251304,2.3613136618353066
method2,5.0,333.7,802.5317,-1.715154349649525,2.355197241727515
method2,5.0,333.8,802.6317,-1.71587410007392,2.34908082161972
method2,5.0,333.9,802.7317,-1.716569432321925,2.342960973812505
method2,5.0,334.0,802.8317,-1.7172647645699304,2.3368411260052864
method2,5.0,334.1,802.9317000000001,-1.7179356627351654,2.3307179479905114
method2,5.0,334.2,803.0317,-1.7186065609004,2.32459476997574
method2,5.0,334.3,803.1317,-1.71925300946577,2.318468359317675
method2,5.0,334.4,803.2317,-1.7198994580311395,2.3123419486596135
method2,5.0,334.5,803.3317,-1.7205214418691401,2.306212402993385
method2,5.0,334.6,803.4317000000001,-1.7211434257071405,2.3000828573271566
method2,5.0,334.7,803.5317,-1.7217409300802,2.293950274357215
method2,5.0,334.8,803.6317,-1.72233843445326,2.28781769138727
method2,5.0,334.9,803.7317,-1.72291144501405,2.281682168885755
method2,5.0,335.0,803.8317,-1.7234844555748403,2.2755466463842366
method2,5.0,335.1,803.9317000000001,-1.7240329583665703,2.2694082821895267
method2,5.0,335.2,804.0317,-1.7245814611583,2.26326991799482
method2,5.0,335.3,804.1317,-1.72510544261501,2.2571288100098847
method2,5.0,335.4,804.2317,-1.7256294240717198,2.2509877020249536
method2,5.0,335.5,804.3317,-1.726128871018605,2.244843948215835
method2,5.0,335.6,804.4317000000001,-1.7266283179654902,2.2387001944067166
method2,5.0,335.7,804.5317,-1.727103217619155,2.2325538928009703
method2,5.0,335.8,804.6317,-1.72757811727282,2.22640759119522
method2,5.0,335.9,804.7317,-1.728028457241585,2.220258839880315
method2,5.0,336.0,804.8317,-1.7284787972103501,2.2141100885654064
method2,5.0,336.1,804.9317000000001,-1.7289045654945052,2.2079589856871915
method2,5.0,336.2,805.0317,-1.72933033377866,2.20180788280898
method2,5.0,336.3,805.1317,-1.729731518770755,2.195654526570115
method2,5.0,336.4,805.2317,-1.7301327037628498,2.1895011703312535
method2,5.0,336.5,805.3317,-1.7305092942479399,2.1833456589896096
method2,5.0,336.6,805.4317000000001,-1.7308858847330302,2.1771901476479663
method2,5.0,336.7,805.5317,-1.73123786988893,2.17103257951513
method2,5.0,336.8,805.6317,-1.73158985504483,2.16487501138229
method2,5.0,336.9,805.7317,-1.731917224442385,2.158715484821895
method2,5.0,337.0,805.8317,-1.7322445938399402,2.1525559582614964
method2,5.0,337.1,805.9317000000001,-1.73254733744325,2.1463945716877166
method2,5.0,337.2,806.0317,-1.73285008104656,2.14023318511394
method2,5.0,337.3,806.1317,-1.73312818921322,2.13407003698992
method2,5.0,337.4,806.2317,-1.7334062973798798,2.1279068888659034
method2,5.0,337.5,806.3317,-1.733659760861215,2.12174207770215
method2,5.0,337.6,806.4317000000001,-1.7339132243425501,2.1155772665383963
method2,5.0,337.7,806.5317,-1.7341420342838498,2.1094108908912297
method2,5.0,337.8,806.6317,-1.73437084422515,2.10324451524406
method2,5.0,337.9,806.7317,-1.7345749921658649,2.097076673714025
method2,5.0,338.0,806.8317,-1.73477914010658,2.0909088321839864
method2,5.0,338.1,806.9317000000001,-1.734958617980545,2.0847396234142717
method2,5.0,338.2,807.0317,-1.73513809585451,2.07857041464456
method2,5.0,338.3,807.1317,-1.7352928959901601,2.07239993731946
method2,5.0,338.4,807.2317,-1.73544769612581,2.0662294599943634
method2,5.0,338.5,807.3317,-1.7355778112463551,2.0600578128376297
method2,5.0,338.6,807.4317000000001,-1.7357079263669,2.0538861656808964
method2,5.0,338.7,807.5317,-1.7358133495905501,2.047713447454235
method2,5.0,338.8,807.6317,-1.7359187728142,2.04154072922757
method2,5.0,338.9,807.7317,-1.73599949765432,2.035367038728995
method2,5.0,339.0,807.8317,-1.73608022249444,2.0291933482304163
method2,5.0,339.1,807.9317000000001,-1.73613624285976,2.0230187842927165
method2,5.0,339.2,808.0317,-1.73619226322508,2.01684422035502
method2,5.0,339.3,808.1317,-1.73622357341984,2.010668881844135
method2,5.0,339.4,808.2317,-1.7362548836146,2.0044935433332536
method2,5.0,339.5,808.3317,-1.7362614783387451,1.998317529146745
method2,5.0,339.6,808.4317000000001,-1.73626807306289,1.9921415149602364
method2,5.0,339.7,808.5317,-1.73624994741221,1.985964924025645
method2,5.0,339.8,808.6317,-1.73623182176153,1.97978833309105
method2,5.0,339.9,808.7317,-1.7361889712278349,1.9736112643643549
method2,5.0,340.0,808.8317,-1.73614612069414,1.9674341956376564
method2,5.0,340.1,808.9317000000001,-1.7360785411653898,1.9612567481016565
method2,5.0,340.2,809.0317,-1.73601096163664,1.95507930056566
method2,5.0,340.3,809.1317,-1.7359186493971,1.94890157322842
method2,5.0,340.4,809.2317,-1.73582633715756,1.9427238458911835
method2,5.0,340.5,809.3317,-1.7357092888879349,1.93654593778442
method2,5.0,340.6,809.4317000000001,-1.73559224061831,1.9303680296776564
method2,5.0,340.7,809.5317,-1.7354504533958601,1.924190039855185
method2,5.0,340.8,809.6317,-1.73530866617341,1.91801205003271
method2,5.0,340.9,809.7317,-1.7351421374721,1.9118340775688
method2,5.0,341.0,809.8317,-1.73497560877079,1.9056561051048864
method2,5.0,341.1,809.9317000000001,-1.7347843364613849,1.8994782490927316
method2,5.0,341.2,810.0317,-1.73459306415198,1.89330039308058
method2,5.0,341.3,810.1317,-1.73437704650217,1.887122752630665
method2,5.0,341.4,810.2317,-1.7341610288523601,1.8809451121807534
method2,5.0,341.5,810.3317,-1.73392026452685,1.8747677864193
method2,5.0,341.6,810.4317000000001,-1.7336795002013399,1.8685904606578465
method2,5.0,341.7,810.5317,-1.73341398826196,1.8624135487252
method2,5.0,341.8,810.6317,-1.73314847632258,1.85623663679255
method2,5.0,341.9,810.7317,-1.73285821622837,1.8500602378415851
method2,5.0,342.0,810.8317,-1.7325679561341598,1.8438838388906165
method2,5.0,342.1,810.9317000000001,-1.7322529477414699,1.8377080520851665
method2,5.0,342.2,811.0317,-1.73193793934878,1.83153226527972
method2,5.0,342.3,811.1317,-1.731598182911315,1.82535718979296
method2,5.0,342.4,811.2317,-1.7312584264738502,1.8191821143062035
method2,5.0,342.5,811.3317,-1.73089392264278,1.8130078493190749
method2,5.0,342.6,811.4317000000001,-1.7305294188117097,1.8068335843319465
method2,5.0,342.7,811.5317,-1.730140168635725,1.80066022903158
method2,5.0,342.8,811.6317,-1.72975091845974,1.79448687373121
method2,5.0,342.9,811.7317,-1.7293369233850848,1.7883145273092649
method2,5.0,343.0,811.8317,-1.7289229283104297,1.7821421808873164
method2,5.0,343.1,811.9317000000001,-1.7284841901809997,1.7759709425384764
method2,5.0,343.2,812.0317,-1.72804545205157,1.76979970418964
method2,5.0,343.3,812.1317,-1.727581973108925,1.76362967310996
method2,5.0,343.4,812.2317,-1.7271184941662803,1.7574596420302835
method2,5.0,343.5,812.3317,-1.726630277049695,1.7512909174156048
method2,5.0,343.6,812.4317000000001,-1.7261420599331099,1.7451221928009264
method2,5.0,343.7,812.5317,-1.725629107679615,1.7389548738453149
method2,5.0,343.8,812.6317,-1.72511615542612,1.7327875548897
method2,5.0,343.9,812.7317,-1.7245784714705201,1.7266217407837852
method2,5.0,344.0,812.8317,-1.7240407875149197,1.7204559266778665
method2,5.0,344.1,812.9317000000001,-1.7234783756898246,1.7142917166073115
method2,5.0,344.2,813.0317,-1.72291596386473,1.70812750653676
method2,5.0,344.3,813.1317,-1.722328828400555,1.7019649996806452
method2,5.0,344.4,813.2317,-1.7217416929363805,1.6958024928245337
method2,5.0,344.5,813.3317,-1.72112983846137,1.68964178835373
method2,5.0,344.6,813.4317000000001,-1.7205179839863596,1.6834810838829264
method2,5.0,344.7,813.5317,-1.71988141552659,1.67732228095856
method2,5.0,344.8,813.6317,-1.71924484706682,1.67116347803419
method2,5.0,344.9,813.7317,-1.71858357004617,1.665006675805985
method2,5.0,345.0,813.8317,-1.7179222930255196,1.6588498735777764
method2,5.0,345.1,813.9317000000001,-1.7172363132656996,1.6526951711824915
method2,5.0,345.2,814.0317,-1.71655033350588,1.64654046878721
method2,5.0,345.3,814.1317,-1.715839657226385,1.64038796534705
method2,5.0,345.4,814.2317,-1.7151289809468904,1.6342354619068935
method2,5.0,345.5,814.3317,-1.714393614764975,1.62808525652787
method2,5.0,345.6,814.4317000000001,-1.7136582485830596,1.6219350511488464
method2,5.0,345.7,814.5317,-1.71289819951374,1.615787242919255
method2,5.0,345.8,814.6317,-1.71213815044442,1.60963943468966
method2,5.0,345.9,814.7317,-1.7113534259003949,1.6034941226784
method2,5.0,346.0,814.8317,-1.7105687013563695,1.5973488106671365
method2,5.0,346.1,814.9317000000001,-1.7097593091480194,1.5912060939221666
method2,5.0,346.2,815.0317,-1.70894991693967,1.5850633771772
method2,5.0,346.3,815.1317,-1.708115865274975,1.57892335472394
method2,5.0,346.4,815.2317,-1.7072818136102805,1.5727833322706835
method2,5.0,346.5,815.3317,-1.7064231110947752,1.56664610311039
method2,5.0,346.6,815.4317000000001,-1.7055644085792696,1.5605088739500965
method2,5.0,346.7,815.5317,-1.704681064216,1.55437453705831
method2,5.0,346.8,815.6317,-1.70379771985273,1.54824020016652
method2,5.0,346.9,815.7317,-1.70288974304215,1.542108854491415
method2,5.0,347.0,815.8317,-1.7019817662315695,1.5359775088163063
method2,5.0,347.1,815.9317000000001,-1.7010491667714944,1.5298492532771364
method2,5.0,347.2,816.0317,-1.70011656731142,1.52372099773797
method2,5.0,347.3,816.1317,-1.69915935539694,1.517595931223465
method2,5.0,347.4,816.2317,-1.6982021434824603,1.5114708647089636
method2,5.0,347.5,816.3317,-1.6972203297058348,1.50534908607571
method2,5.0,347.6,816.4317000000001,-1.6962385159292093,1.4992273074424565
method2,5.0,347.7,816.5317,-1.69523211127981,1.49310891551335
method2,5.0,347.8,816.6317,-1.69422570663041,1.48699052358424
method2,5.0,347.9,816.7317,-1.693194722494575,1.48087561714683
method2,5.0,348.0,816.8317,-1.6921637383587393,1.4747607107094165
method2,5.0,348.1,816.9317000000001,-1.6911081865197044,1.4686493885143614
method2,5.0,348.2,817.0317,-1.69005263468067,1.46253806631931
method2,5.0,348.3,817.1317,-1.6889725273184348,1.456430427078745
method2,5.0,348.4,817.2317,-1.6878924199562007,1.4503227878381835
method2,5.0,348.5,817.3317,-1.686787769647415,1.44421893022417
method2,5.0,348.6,817.4317000000001,-1.6856831193386292,1.4381150726101564
method2,5.0,348.7,817.5317,-1.68455393905647,1.4320150952530448
method2,5.0,348.8,817.6317,-1.68342475877431,1.42591511789593
method2,5.0,348.9,817.7317,-1.68227106188834,1.41981911938278
method2,5.0,349.0,817.8317,-1.6811173650023694,1.4137231208696264
method2,5.0,349.1,817.9317000000001,-1.6799391652784093,1.4076311997426365
method2,5.0,349.2,818.0317,-1.67876096555445,1.40153927861565
method2,5.0,349.3,818.1317,-1.677558277154425,1.3954515333705149
method2,5.0,349.4,818.2317,-1.6763555887544006,1.3893637881253835
method2,5.0,349.5,818.3317,-1.675128426236195,1.38328031720977
method2,5.0,349.6,818.4317000000001,-1.6739012637179893,1.3771968462941564
method2,5.0,349.7,818.5317,-1.672649642035285,1.371117748106045
method2,5.0,349.8,818.6317,-1.67139802035258,1.36503864991793
method2,5.0,349.9,818.7317,-1.67012195485469,1.358964022804065
method2,5.0,350.0,818.8317,-1.6688458893567992,1.3528893956901964
method2,5.0,350.1,818.9317000000001,-1.6675453957885042,1.3468193379444915
method2,5.0,350.2,819.0317,-1.66624490222021,1.34074928019879
method2,5.0,350.3,819.1317,-1.6649199967215749,1.3346838900606999
method2,5.0,350.4,819.2317,-1.6635950912229407,1.3286184999226136
method2,5.0,350.5,819.3317,-1.6622457903291301,1.3225578755756
method2,5.0,350.6,819.4317000000001,-1.660896489435319,1.3164972512285864
method2,5.0,350.7,819.5317,-1.659522810076415,1.31044149079851
method2,5.0,350.8,819.6317,-1.65814913071751,1.30438573036843
method2,5.0,350.9,819.7317,-1.6567510902183051,1.298334931921915
method2,5.0,351.0,819.8317,-1.6553530497190991,1.2922841334753967
method2,5.0,351.1,819.9317000000001,-1.6539306657989041,1.2862383950183267
method2,5.0,351.2,820.0317,-1.65250828187871,1.28019265656126
method2,5.0,351.3,820.1317,-1.6510615726511348,1.27415207603711
method2,5.0,351.4,820.2317,-1.6496148634235608,1.2681114955129633
method2,5.0,351.5,820.3317,-1.64814384739631,1.26207617080127
method2,5.0,351.6,820.4317000000001,-1.646672831369059,1.2560408460895767
method2,5.0,351.7,820.5317,-1.6451775274437,1.25001087500435
method2,5.0,351.8,820.6317,-1.64368222351834,1.24398090391912
method2,5.0,351.9,820.7317,-1.64216265099008,1.2379563842071901
method2,5.0,352.0,820.8317,-1.6406430784618191,1.2319318644952566
method2,5.0,352.1,820.9317000000001,-1.639099257019269,1.2259128938347816
method2,5.0,352.2,821.0317,-1.63755543557672,1.21989392317431
method2,5.0,352.3,821.1317,-1.63598738530166,1.213880599173145
method2,5.0,352.4,821.2317,-1.634419335026601,1.2078672751719832
method2,5.0,352.5,821.3317,-1.63282707639371,1.20185969536608
method2,5.0,352.6,821.4317000000001,-1.6312348177608191,1.1958521155601767
method2,5.0,352.7,821.5317,-1.62961837163746,1.18985037741207
method2,5.0,352.8,821.6317,-1.6280019255141,1.18384863926396
method2,5.0,352.9,821.7317,-1.626361313160015,1.1778528401610902
method2,5.0,353.0,821.8317,-1.624720700805929,1.1718570410582168
method2,5.0,353.1,821.9317000000001,-1.623055943873009,1.1658672783114317
method2,5.0,353.2,822.0317,-1.62139118694009,1.15987751556465
method2,5.0,353.3,822.1317,-1.6197023074720902,1.15389388640661
method2,5.0,353.4,822.2317,-1.618013428004091,1.1479102572485733
method2,5.0,353.5,822.3317,-1.61630044843634,1.14193285883212
method2,5.0,353.6,822.4317000000001,-1.614587468868589,1.1359554604156668
method2,5.0,353.7,822.5317,-1.612850412027725,1.12998438981232
method2,5.0,353.8,822.6317,-1.61111335518686,1.12401331920897
method2,5.0,353.9,822.7317,-1.60935224429051,1.118048673407305
method2,5.0,354.0,822.8317,-1.6075911333941588,1.1120840276056367
method2,5.0,354.1,822.9317000000001,-1.605805992050674,1.1061259035097066
method2,5.0,354.2,823.0317,-1.60402085070719,1.10016777941378
method2,5.0,354.3,823.1317,-1.60221170291531,1.0942162738415901
method2,5.0,354.4,823.2317,-1.600402555123431,1.0882647682694033
method2,5.0,354.5,823.3317,-1.5985694252719949,1.0823199779512649
method2,5.0,354.6,823.4317000000001,-1.5967362954205588,1.0763751876331267
method2,5.0,354.7,823.5317,-1.594879208288185,1.070437209210165
method2,5.0,354.8,823.6317,-1.59302212115581,1.0644992307872
method2,5.0,354.9,823.7317,-1.59114110191056,1.05856816080972
method2,5.0,355.0,823.8317,-1.589260082665309,1.0526370908322367
method2,5.0,355.1,823.9317000000001,-1.587355156864364,1.0467130257581616
method2,5.0,355.2,824.0317,-1.58545023106342,1.04078896068409
method2,5.0,355.3,824.1317,-1.5835214246527451,1.03487199687745
method2,5.0,355.4,824.2317,-1.5815926182420712,1.0289550330708133
method2,5.0,355.5,824.3317,-1.5796399575560849,1.0230452668001049
method2,5.0,355.6,824.4317000000001,-1.5776872968700988,1.0171355005293967
method2,5.0,355.7,824.5317,-1.575710808631295,1.011233027966065
method2,5.0,355.8,824.6317,-1.57373432039249,1.00533055540273
method2,5.0,355.9,824.7317,-1.571734031711115,0.9994354726195771
method2,5.0,356.0,824.8317,-1.569733743029739,0.9935403898364207
method2,5.0,356.1,824.9317000000001,-1.567709681403414,0.9876527928060547
method2,5.0,356.2,825.0317,-1.56568561977709,0.981765195775692
method2,5.0,356.3,825.1317,-1.56363781309043,0.975885180368972
method2,5.0,356.4,825.2317,-1.561590006403771,0.9700051649622553
method2,5.0,356.5,825.3317,-1.55951848292804,0.9641328269467195
method2,5.0,356.6,825.4317000000001,-1.5574469594523088,0.9582604889311837
method2,5.0,356.7,825.5317,-1.55535174784502,0.9523959239694905
method2,5.0,356.8,825.6317,-1.55325653623773,0.946531359007794
method2,5.0,356.9,825.7317,-1.55113766554227,0.940674662656162
method2,5.0,357.0,825.8317,-1.5490187948468088,0.9348179663045266
method2,5.0,357.1,825.9317000000001,-1.546876294492019,0.9289692340111987
method2,5.0,357.2,826.0317,-1.54473379413723,0.923120501717874
method2,5.0,357.3,826.1317,-1.54256769393705,0.917279828821524
method2,5.0,357.4,826.2317,-1.5404015937368714,0.9114391559251773
method2,5.0,357.5,826.3317,-1.53821192388989,0.905606637653399
method2,5.0,357.6,826.4317000000001,-1.5360222540429087,0.8997741193816207
method2,5.0,357.7,826.5317,-1.53380904513199,0.8939498508493464
method2,5.0,357.8,826.6317,-1.53159583622107,0.888125582317069
method2,5.0,357.9,826.7317,-1.529359119212905,0.882309658525025
method2,5.0,358.0,826.8317,-1.5271224022047387,0.8764937347329776
method2,5.0,358.1,826.9317000000001,-1.5248622084494337,0.8706862505661512
method2,5.0,358.2,827.0317,-1.52260201469413,0.864878766399328
method2,5.0,358.3,827.1317,-1.5203183759247798,0.8590798166253886
method2,5.0,358.4,827.2317,-1.5180347371554312,0.8532808668514523
method2,5.0,358.5,827.3317,-1.51572768548768,0.847490546119236
method2,5.0,358.6,827.4317000000001,-1.5134206338199288,0.8417002253870197
method2,5.0,358.7,827.5317,-1.5110902017515202,0.8359186282249865
method2,5.0,358.8,827.6317,-1.50875976968311,0.83013703106295
method2,5.0,358.9,827.7317,-1.506405990093435,0.8243642518775935
method2,5.0,359.0,827.8317,-1.5040522105037586,0.8185914726922336
method2,5.0,359.1,827.9317000000001,-1.5016751166534337,0.8128276057666072
method2,5.0,359.2,828.0317,-1.49929802280311,0.807063738840984
method2,5.0,359.3,828.1317,-1.496897648333455,0.801308878333106
method2,5.0,359.4,828.2317,-1.4944972738638014,0.7955540178252313
method2,5.0,359.5,828.3317,-1.49207365279643,0.789808257766583
method2,5.0,359.6,828.4317000000001,-1.4896500317290586,0.7840624977079348
method2,5.0,359.7,828.5317,-1.48720319846538,0.7783259320019236
method2,5.0,359.8,828.6317,-1.4847563652017,0.772589366295909
method2,5.0,359.9,828.7317,-1.48228635452242,0.766862088716289
method2,5.0,360.0,828.8317,-1.4798163438431386,0.7611348111366658
method2,5.0,360.1,828.9317000000001,-1.4773231909078086,0.7554169153260683
method2,5.0,360.2,829.0317,-1.47483003797248,0.749699019515474
method2,5.0,360.3,829.1317,-1.47231377831898,0.743990598983845
method2,5.0,360.4,829.2317,-1.4697975186654813,0.7382821784522192
method2,5.0,360.5,829.3317,-1.46725818820953,0.732583326575275
method2,5.0,360.6,829.4317000000001,-1.4647188577535784,0.7268844746983307
method2,5.0,360.7,829.5317,-1.46215649278823,0.7211952847160845
method2,5.0,360.8,829.6317,-1.45959412782288,0.715506094733835
