method,sample_index,nominal_hz,time_s,x_m,y_m,time_rel_s,dt_s,dx_m,dy_m,segment_distance_m,speed_fd_mps
method2,2092,5.0,887.2317,1.44751305327347,-1.13396643349166,418.40000000000003,0.20000000000004547,0.012824538452819834,6.452421731006908e-05,0.012824700772434186,0.06412350386215634
method2,2093,5.0,887.4317,1.46033843040234,-1.13385057286952,418.59999999999997,0.1999999999999318,0.012825377128869997,0.00011586062213986281,0.012825900443302382,0.06412950221653378
method2,2094,5.0,887.6317,1.47316444069026,-1.13368336810139,418.8,0.20000000000004547,0.012826010287920075,0.00016720476813003593,0.012827100114223675,0.06413550057110379
method2,2095,5.0,887.8317,1.48599087857175,-1.13346481226894,418.99999999999994,0.1999999999999318,0.01282643788148996,0.000218555832450118,0.012828299785225579,0.06414149892614977
method2,2096,5.0,888.0317,1.49881753843608,-1.13319489927694,419.2,0.20000000000004547,0.01282665986433007,0.0002699129919998544,0.012829499456271324,0.06414749728134203
method2,2097,5.0,888.2317,1.51164421463062,-1.1328736238535,419.40000000000003,0.20000000000004547,0.012826676194539921,0.00032127542344007054,0.012830699127377422,0.06415349563687252
method2,2098,5.0,888.4317,1.52447070146413,-1.1325009815503,419.59999999999997,0.1999999999999318,0.012826486833510176,0.00037264230319999925,0.012831898798554488,0.06415949399279432
method2,2099,5.0,888.6317,1.53729679321004,-1.13207696874283,419.8,0.20000000000004547,0.012826091745909984,0.0004240128074699534,0.012833098469792819,0.0641654923489495
method2,2100,5.0,888.8317,1.55012228410974,-1.13160158263059,419.99999999999994,0.1999999999999318,0.012825490899699865,0.00047538611223996163,0.012834298141074745,0.06417149070539561
method2,2101,5.0,889.0317,1.56294696837595,-1.13107482123731,420.2,0.20000000000004547,0.012824684266210085,0.0005267613932800064,0.012835497812450703,0.06417748906223893
method2,2102,5.0,889.2317,1.5757706401959,-1.13049668341111,420.40000000000003,0.20000000000004547,0.012823671819949922,0.0005781378261999759,0.012836697483849222,0.06418348741923152
method2,2103,5.0,889.4317,1.58859309373477,-1.12986716882468,420.59999999999997,0.1999999999999318,0.012822453538870127,0.0006295145864301244,0.012837897155337058,0.06418948577670719
method2,2104,5.0,889.6317,1.6014141231389,-1.12918627797543,420.8,0.20000000000004547,0.012821029404129991,0.0006808908492499377,0.012839096826886155,0.06419548413441617
method2,2105,5.0,889.8317,1.6142335225391,-1.12845401218567,420.99999999999994,0.1999999999999318,0.012819399400199938,0.0007322657897599338,0.012840296498473049,0.06420148249238714
method2,2106,5.0,890.0317,1.62705108605402,-1.12767037360268,421.2,0.20000000000004547,0.012817563514919916,0.0007836385829900205,0.012841496170141423,0.06420748085069251
method2,2107,5.0,890.2317,1.6398666077934,-1.12683536519889,421.40000000000003,0.20000000000004547,0.012815521739380165,0.0008350084037900274,0.012842695841875473,0.06421347920936277
method2,2108,5.0,890.4317,1.65267988186136,-1.12594899077197,421.59999999999997,0.1999999999999318,0.012813274067959846,0.000886374426920078,0.012843895513641885,0.06421947756823133
method2,2109,5.0,890.6317,1.6654907023598,-1.12501125494489,421.8,0.20000000000004547,0.012810820498440068,0.0009377358270798997,0.012845095185503355,0.06422547592750218
method2,2110,5.0,890.8317,1.67829886339159,-1.12402216316603,421.99999999999994,0.1999999999999318,0.012808161031790055,0.000989091778859974,0.012846294857400466,0.06423147428702423
method2,2111,5.0,891.0317,1.69110415906399,-1.12298172170923,422.2,0.20000000000004547,0.012805295672399852,0.0010404414568001563,0.012847494529386296,0.06423747264691687
method2,2112,5.0,891.2317,1.70390638349185,-1.12188993767387,422.40000000000003,0.20000000000004547,0.012802224427860054,0.0010917840353599217,0.012848694201402859,0.06424347100699969
method2,2113,5.0,891.4317,1.71670533080102,-1.12074681898488,422.59999999999997,0.1999999999999318,0.012798947309170083,0.0011431186889900857,0.012849893873492908,0.06424946936748645
method2,2114,5.0,891.6317,1.72950079513161,-1.11955237439276,422.8,0.20000000000004547,0.012795464330589867,0.0011944445921199254,0.012851093545649808,0.06425546772823443
method2,2115,5.0,891.8317,1.74229257064129,-1.11830661347362,422.99999999999994,0.1999999999999318,0.012791775509680026,0.001245760919140082,0.012852293217854409,0.06426146608929396
method2,2116,5.0,892.0317,1.75508045150866,-1.11700954662918,423.2,0.20000000000004547,0.012787880867370038,0.0012970668444398648,0.012853492890144449,0.06426746445070763
method2,2117,5.0,892.2317,1.76786423193647,-1.11566118508672,423.40000000000003,0.20000000000004547,0.012783780427809921,0.001348361542460097,0.012854692562470772,0.06427346281233924
method2,2118,5.0,892.4317,1.78064370615502,-1.11426154089909,423.59999999999997,0.1999999999999318,0.01277947421855008,0.0013996441876300558,0.012855892234868521,0.06427946117436453
method2,2119,5.0,892.6317,1.79341866842542,-1.11281062694465,423.8,0.20000000000004547,0.012774962270400092,0.0014509139544398586,0.012857091907322362,0.0642854595365972
method2,2120,5.0,892.8317,1.80618891304294,-1.11130845692723,423.99999999999994,0.1999999999999318,0.012770244617519966,0.0015021700174200348,0.012858291579853576,0.0642914578992898
method2,2121,5.0,893.0317,1.81895423434025,-1.10975504537604,424.2,0.20000000000004547,0.012765321297310006,0.0015534115511899316,0.012859491252414566,0.06429745626205821
method2,2122,5.0,893.2317,1.83171442669084,-1.1081504076456,424.40000000000003,0.20000000000004547,0.012760192350590005,0.0016046377304401727,0.012860690925063391,0.06430345462530233
method2,2123,5.0,893.4317,1.84446928451224,-1.10649455991569,424.59999999999997,0.1999999999999318,0.012754857821399845,0.0016558477299100094,0.012861890597761005,0.06430945298882695
method2,2124,5.0,893.6317,1.85721860226938,-1.10478751919115,424.8,0.20000000000004547,0.012749317757140055,0.0017070407245398656,0.012863090270528475,0.06431545135262776
method2,2125,5.0,893.8317,1.86996217447788,-1.10302930330185,424.99999999999994,0.1999999999999318,0.012743572208500087,0.001758215889300141,0.012864289943352616,0.06432144971678502
method2,2126,5.0,894.0317,1.88269979570736,-1.10121993090251,425.2,0.20000000000004547,0.012737621229479856,0.0018093723993399813,0.012865489616224843,0.06432744808110959
method2,2127,5.0,894.2317,1.8954312605848,-1.09935942147256,425.40000000000003,0.20000000000004547,0.012731464877440146,0.0018605094299499747,0.012866689289184876,0.06433344644590976
method2,2128,5.0,894.4317,1.90815636379777,-1.09744779531598,425.59999999999997,0.1999999999999318,0.012725103212970046,0.0019116261565799153,0.012867888962190382,0.06433944481097385
method2,2129,5.0,894.6317,1.92087490009778,-1.09548507356114,425.8,0.20000000000004547,0.012718536300009964,0.0019627217548399134,0.012869088635237268,0.0643454431761717
method2,2130,5.0,894.8317,1.93358666430365,-1.09347127816058,425.99999999999994,0.1999999999999318,0.012711764205869835,0.0020137954005601255,0.012870288308384962,0.06435144154194676
method2,2131,5.0,895.0317,1.94629145130469,-1.09140643189087,426.2,0.20000000000004547,0.012704787001040163,0.00206484626970993,0.012871487981555749,0.06435743990776412
method2,2132,5.0,895.2317,1.95898905606414,-1.08929055835232,426.40000000000003,0.20000000000004547,0.012697604759450032,0.0021158735385500282,0.012872687654811808,0.06436343827404441
method2,2133,5.0,895.4317,1.9716792736224,-1.08712368196882,426.59999999999997,0.1999999999999318,0.012690217558259942,0.002166876383500105,0.012873887328128183,0.06436943664066287
method2,2134,5.0,895.6317,1.98436189910034,-1.08490582798755,426.8,0.20000000000004547,0.012682625477939968,0.002217853981269835,0.0128750870014896,0.06437543500743337
method2,2135,5.0,895.8317,1.99703672770266,-1.08263702247877,426.99999999999994,0.1999999999999318,0.012674828602319943,0.0022688055087800585,0.012876286674925285,0.06438143337464838
method2,2136,5.0,896.0317,2.00970355472115,-1.08031729233553,427.2,0.20000000000004547,0.012666827018489979,0.0023197301432400508,0.01287748634842236,0.06438743174209716
method2,2137,5.0,896.2317,2.02236217553798,-1.07794666527339,427.40000000000003,0.20000000000004547,0.012658620816830002,0.002370627062139974,0.012878686021952405,0.06439343010974738
method2,2138,5.0,896.4317,2.03501238562911,-1.07552516983011,427.59999999999997,0.1999999999999318,0.012650210091130099,0.002421495443279964,0.012879885695593552,0.06439942847798973
method2,2139,5.0,896.6317,2.04765398056742,-1.07305283536539,427.8,0.20000000000004547,0.012641594938310075,0.0024723344647199497,0.01288108536924389,0.0644054268462048
method2,2140,5.0,896.8317,2.0602867560262,-1.07052969206053,427.99999999999994,0.1999999999999318,0.012632775458779832,0.0025231433048600316,0.012882285042988686,0.0644114252149654
method2,2141,5.0,897.0317,2.07291050778232,-1.06795577091805,428.2,0.20000000000004547,0.012623751756120072,0.002573921142480007,0.012883484716793441,0.06441742358395255
method2,2142,5.0,897.2317,2.08552503171956,-1.06533110376144,428.40000000000003,0.20000000000004547,0.012614523937239941,0.0026246671566101387,0.01288468439063167,0.0644234219531437
method2,2143,5.0,897.4317,2.09813012383197,-1.06265572323471,428.59999999999997,0.1999999999999318,0.012605092112409899,0.002675380526729887,0.01288588406455466,0.06442942032279528
method2,2144,5.0,897.6317,2.1107255802271,-1.05992966280205,428.8,0.20000000000004547,0.012595456395130267,0.0027260604326599935,0.01288708373854001,0.06443541869268539
method2,2145,5.0,897.8317,2.1233111971293,-1.05715295674747,428.99999999999994,0.1999999999999318,0.012585616902200059,0.002776706054580025,0.012888283412560618,0.06444141706282507
method2,2146,5.0,898.0317,2.13588677088309,-1.05432564017437,429.2,0.20000000000004547,0.012575573753789815,0.0028273165731000915,0.01288948308666929,0.0644474154333318
method2,2147,5.0,898.2317,2.14845209795635,-1.05144774900512,429.40000000000003,0.20000000000004547,0.012565327073259969,0.0028778911692499687,0.012890682760817864,0.06445341380407467
method2,2148,5.0,898.4317,2.16100697494371,-1.04851931998066,429.59999999999997,0.1999999999999318,0.012554876987360242,0.0029284290244599998,0.012891882435045998,0.06445941217525197
method2,2149,5.0,898.6317,2.17355119856978,-1.04554039066007,429.8,0.20000000000004547,0.012544223626069773,0.0029789293205899625,0.012893082109329702,0.06446541054663385
method2,2150,5.0,898.8317,2.18608456569243,-1.04251099942007,429.99999999999994,0.1999999999999318,0.012533367122649963,0.0030293912399999012,0.012894281783647788,0.06447140891826093
method2,2151,5.0,899.0317,2.19860687330618,-1.03943118545459,430.2,0.20000000000004547,0.012522307613750172,0.0030798139654801826,0.012895481458067097,0.06447740729032082
method2,2152,5.0,899.2317,2.21111791854536,-1.03630098877429,430.40000000000003,0.20000000000004547,0.012511045239179897,0.0031301966802999015,0.012896681132530435,0.06448340566263751
method2,2153,5.0,899.4317,2.22361749868745,-1.03312045020606,430.59999999999997,0.1999999999999318,0.012499580142089961,0.0031805385682299736,0.012897880807036792,0.06448940403520595
method2,2154,5.0,899.6317,2.23610541115642,-1.02988961139253,430.8,0.20000000000004547,0.012487912468969853,0.0032308388135300348,0.012899080481633754,0.0644954024081541
method2,2155,5.0,899.8317,2.24858145352589,-1.02660851479151,430.99999999999994,0.1999999999999318,0.012476042369470086,0.0032810966010199394,0.01290028015626162,0.0645014007813301
method2,2156,5.0,900.0317,2.26104542352254,-1.02327720367552,431.2,0.20000000000004547,0.012463969996650004,0.0033313111159900544,0.012901479830969408,0.06450739915483238
method2,2157,5.0,900.2317,2.2734971190293,-1.01989572213118,431.40000000000003,0.20000000000004547,0.012451695506760174,0.003381481544340037,0.012902679505737705,0.06451339752867385
method2,2158,5.0,900.4317,2.28593633808865,-1.01646411505872,431.59999999999997,0.1999999999999318,0.01243921905934986,0.003431607072460041,0.01290387918055073,0.06451939590277565
method2,2159,5.0,900.6317,2.29836287890592,-1.01298242817134,431.8,0.20000000000004547,0.012426540817270126,0.003481686887379931,0.012905078855436484,0.06452539427716775
method2,2160,5.0,900.8317,2.31077653985255,-1.00945070799469,431.99999999999994,0.1999999999999318,0.012413660946629879,0.003531720176650044,0.012906278530391354,0.06453139265197878
method2,2161,5.0,901.0317,2.3231771194693,-1.00586900186621,432.2,0.20000000000004547,0.012400579616750118,0.0035817061284799667,0.012907478205371857,0.06453739102684461
method2,2162,5.0,901.2317,2.33556441646966,-1.00223735793457,432.40000000000003,0.20000000000004547,0.012387297000359787,0.0036316439316399496,0.012908677880454677,0.0645433894022587
method2,2163,5.0,901.4317,2.34793822974296,-0.998555825159042,432.59999999999997,0.1999999999999318,0.012373813273300005,0.0036815327755280736,0.012909877555568945,0.06454938777786674
method2,2164,5.0,901.6317,2.36029835835774,-0.99482445330881,432.8,0.20000000000004547,0.012360128614780308,0.0037313718502319793,0.012911077230758655,0.0645553861537786
method2,2165,5.0,901.8317,2.37264460156497,-0.991043292962388,432.99999999999994,0.1999999999999318,0.012346243207229879,0.0037811603464219523,0.012912276906007852,0.06456138453006129
method2,2166,5.0,902.0317,2.3849767588013,-0.98721239550692,433.2,0.20000000000004547,0.012332157236329966,0.003830897455468052,0.012913476581303623,0.06456738290650343
method2,2167,5.0,902.2317,2.39729462969236,-0.9833318131375,433.40000000000003,0.20000000000004547,0.012317870891060068,0.003880582369420016,0.012914676256673197,0.0645733812833513
method2,2168,5.0,902.4317,2.40959801405598,-0.979401598856506,433.59999999999997,0.1999999999999318,0.012303384363619774,0.003930214280993938,0.01291587593210357,0.06457937966053988
method2,2169,5.0,902.6317,2.42188671190543,-0.975421806472884,433.8,0.20000000000004547,0.012288697849450081,0.003979792383622005,0.012917075607575221,0.06458537803786142
method2,2170,5.0,902.8317,2.43416052345274,-0.971392490601416,433.99999999999994,0.1999999999999318,0.01227381154731022,0.004029315871468042,0.012918275283138611,0.0645913764157151
method2,2171,5.0,903.0317,2.44641924911184,-0.96731370666203,434.2,0.20000000000004547,0.012258725659100023,0.004078783939385988,0.012919474958730729,0.06459737479363896
method2,2172,5.0,903.2317,2.45866268950191,-0.963185510879016,434.40000000000003,0.20000000000004547,0.01224344039006997,0.004128195783013933,0.012920674634402444,0.06460337317199753
method2,2173,5.0,903.4317,2.47089064545055,-0.959007960280303,434.59999999999997,0.1999999999999318,0.012227955948640012,0.0041775505987130535,0.012921874310125774,0.0646093715506509
method2,2174,5.0,903.6317,2.48310291799705,-0.95478111269668,434.8,0.20000000000004547,0.012212272546499925,0.004226847583623017,0.012923073985905037,0.06461536992951049
method2,2175,5.0,903.8317,2.49529930839564,-0.950505026760999,434.99999999999994,0.1999999999999318,0.012196390398589774,0.004276085935680962,0.012924273661763021,0.06462136830883715
method2,2176,5.0,904.0317,2.50747961811868,-0.946179761907409,435.2,0.20000000000004547,0.012180309723039962,0.004325264853589972,0.012925473337672494,0.06462736668834777
method2,2177,5.0,904.2317,2.5196436488599,-0.941805378370536,435.40000000000003,0.20000000000004547,0.012164030741220078,0.004374383536873028,0.012926673013618502,0.06463336506807782
method2,2178,5.0,904.4317,2.53179120253771,-0.937381937184648,435.59999999999997,0.1999999999999318,0.012147553677809952,0.004423441185888,0.012927872689668798,0.06463936344836603
method2,2179,5.0,904.6317,2.54392208129827,-0.932909500182852,435.8,0.20000000000004547,0.012130878760560293,0.0044724370017960036,0.012929072365736332,0.06464536182866695
method2,2180,5.0,904.8317,2.55603608751887,-0.928388129996213,435.99999999999994,0.1999999999999318,0.012114006220599993,0.004521370186639007,0.01293027204189314,0.06465136020948775
method2,2181,5.0,905.0317,2.56813302381104,-0.923817890052932,436.2,0.20000000000004547,0.01209693629216968,0.004570239943280985,0.012931471718098173,0.06465735859047617
method2,2182,5.0,905.2317,2.5802126930238,-0.919198844577446,436.40000000000003,0.20000000000004547,0.012079669212760269,0.004619045475485972,0.012932671394352974,0.06466335697175017
method2,2183,5.0,905.4317,2.59227489824691,-0.914531058589547,436.59999999999997,0.1999999999999318,0.012062205223109856,0.004667785987899076,0.01293387107069054,0.06466935535347476
method2,2184,5.0,905.6317,2.604319442814,-0.909814597903496,436.8,0.20000000000004547,0.012044544567090032,0.004716460686051027,0.012935070747069106,0.06467535373533083
method2,2185,5.0,905.8317,2.61634613030585,-0.905049529127106,436.99999999999994,0.1999999999999318,0.012026687491850208,0.004765068776389936,0.012936270423516685,0.06468135211760548
method2,2186,5.0,906.0317,2.62835476455354,-0.900235919660803,437.2,0.20000000000004547,0.01200863424768972,0.004813609466303048,0.012937470100018347,0.06468735050007703
method2,2187,5.0,906.2317,2.64034514964169,-0.89537383769672,437.40000000000003,0.20000000000004547,0.011990385088150202,0.004862081964082998,0.01293866977658816,0.06469334888292609
method2,2188,5.0,906.4317,2.65231708991162,-0.890463352217713,437.59999999999997,0.1999999999999318,0.01197194026992987,0.004910485479006965,0.012939869453217323,0.06469934726610868
method2,2189,5.0,906.6317,2.66427038996455,-0.885504532996427,437.8,0.20000000000004547,0.01195330005293016,0.004958819221286048,0.012941069129897119,0.06470534564947088
method2,2190,5.0,906.8317,2.67620485466481,-0.880497450594307,437.99999999999994,0.1999999999999318,0.011934464700259717,0.00500708240212,0.01294226880664148,0.06471134403322946
method2,2191,5.0,907.0317,2.688120289143,-0.875442176360599,438.2,0.20000000000004547,0.01191543447818999,0.005055274233707996,0.012943468483448736,0.06471734241722896
method2,2192,5.0,907.2317,2.70001649879918,-0.870338782431372,438.40000000000003,0.20000000000004547,0.011896209656180101,0.005103393929226985,0.012944668160314638,0.06472334080155848
method2,2193,5.0,907.4317,2.71189328930603,-0.865187341728495,438.59999999999997,0.1999999999999318,0.011876790506850199,0.005151440702876986,0.012945867837223764,0.06472933918614089
method2,2194,5.0,907.6317,2.72375046661209,-0.859987927958591,438.8,0.20000000000004547,0.011857177306060063,0.00519941376990396,0.01294706751422934,0.06473533757113198
method2,2195,5.0,907.8317,2.7355878369448,-0.854740615612029,438.99999999999994,0.1999999999999318,0.011837370332709707,0.005247312346562061,0.01294826719125376,0.06474133595629088
method2,2196,5.0,908.0317,2.74740520681382,-0.849445479961843,439.2,0.20000000000004547,0.011817369869020045,0.0052951356501859115,0.0129494668683731,0.06474733434185079
method2,2197,5.0,908.2317,2.75920238301406,-0.844102597062689,439.40000000000003,0.20000000000004547,0.011797176200240234,0.005342882899154078,0.012950666545533,0.06475333272765028
method2,2198,5.0,908.4317,2.7709791726289,-0.838712043749758,439.59999999999997,0.1999999999999318,0.011776789614839966,0.0053905533129309235,0.012951866222739989,0.06475933111372204
method2,2199,5.0,908.6317,2.78273538303337,-0.833273897637668,439.8,0.20000000000004547,0.011756210404469947,0.0054381461120900365,0.012953065900033374,0.06476532950015214
method2,2200,5.0,908.8317,2.79447082189724,-0.827788237119393,439.99999999999994,0.1999999999999318,0.011735438863869962,0.005485660518275037,0.012954265577383809,0.06477132788694114
method2,2201,5.0,909.0317,2.80618529718816,-0.822255141365129,440.2,0.20000000000004547,0.011714475290919957,0.0055330957542639725,0.012955465254765196,0.06477732627381125
method2,2202,5.0,909.2317,2.8178786171749,-0.816674690321151,440.40000000000003,0.20000000000004547,0.011693319986739947,0.005580451043977974,0.012956664932247295,0.06478332466122175
method2,2203,5.0,909.4317,2.82955059043033,-0.811046964708706,440.59999999999997,0.1999999999999318,0.011671973255430235,0.005627725612445067,0.012957864609743725,0.06478932304874073
method2,2204,5.0,909.6317,2.84120102583473,-0.805372046022818,440.8,0.20000000000004547,0.011650435404400028,0.005674918685887986,0.012959064287344911,0.06479532143670982
method2,2205,5.0,909.8317,2.85282973257876,-0.799650016531156,440.99999999999994,0.1999999999999318,0.011628706744029937,0.005722029491662006,0.012960263964985324,0.06480131982494872
method2,2206,5.0,910.0317,2.86443652016665,-0.79388095927284,441.2,0.20000000000004547,0.011606787587890022,0.005769057258316002,0.01296146364266499,0.06480731821331022
method2,2207,5.0,910.2317,2.87602119841938,-0.788064958057233,441.40000000000003,0.20000000000004547,0.011584678252730018,0.005816001215606992,0.012962663320445295,0.06481331660221173
method2,2208,5.0,910.4317,2.88758357747766,-0.782202097462766,441.59999999999997,0.1999999999999318,0.011562379058279948,0.005862860594466945,0.012963862998254186,0.06481931499129304
method2,2209,5.0,910.6317,2.89912346780515,-0.776292462835706,441.8,0.20000000000004547,0.011539890327489921,0.0059096346270600675,0.01296506267612474,0.06482531338060897
method2,2210,5.0,910.8317,2.91064068019154,-0.770336140288908,441.99999999999994,0.1999999999999318,0.011517212386389808,0.00595632254679801,0.0129662623540751,0.06483131177039761
method2,2211,5.0,911.0317,2.9221350257556,-0.764333216700614,442.2,0.20000000000004547,0.011494345564059927,0.006002923588293907,0.01296746203206007,0.06483731016028561
method2,2212,5.0,911.2317,2.93360631594835,-0.758283779713149,442.40000000000003,0.20000000000004547,0.011471290192750061,0.006049436987465073,0.012968661710122377,0.06484330855059714
method2,2213,5.0,911.4317,2.9450543625561,-0.752187917731693,442.59999999999997,0.1999999999999318,0.011448046607750229,0.006095861981455952,0.012969861388240878,0.06484930694122651
method2,2214,5.0,911.6317,2.95647897770354,-0.746045719922989,442.8,0.20000000000004547,0.011424615147439976,0.006142197808704064,0.012971061066403316,0.06485530533200183
method2,2215,5.0,911.8317,2.96787997385687,-0.739857276214024,442.99999999999994,0.1999999999999318,0.011400996153330123,0.006188443708964986,0.012972260744653437,0.06486130372328931
method2,2216,5.0,912.0317,2.9792571638268,-0.733622677290769,443.2,0.20000000000004547,0.01137718996992998,0.006234598923254953,0.012973460422945265,0.06486730211471158
method2,2217,5.0,912.2317,2.99061036077166,-0.727342014596834,443.40000000000003,0.20000000000004547,0.0113531969448597,0.006280662693935013,0.012974660101280443,0.06487330050638747
method2,2218,5.0,912.4317,3.00193937820052,-0.721015380332126,443.59999999999997,0.1999999999999318,0.011329017428860055,0.006326634264708031,0.012975859779713737,0.06487929889859081
method2,2219,5.0,912.6317,3.01324402997613,-0.714642867451548,443.8,0.20000000000004547,0.011304651775609909,0.006372512880577941,0.012977059458172025,0.06488529729084537
method2,2220,5.0,912.8317,3.02452413031809,-0.708224569663591,443.99999999999994,0.1999999999999318,0.011280100341960253,0.006418297787956995,0.012978259136709571,0.06489129568357
method2,2221,5.0,913.0317,3.03577949380584,-0.701760581429017,444.2,0.20000000000004547,0.011255363487749914,0.0064639882345740585,0.012979458815300651,0.0648972940764885
method2,2222,5.0,913.2317,3.04700993538171,-0.695250997959453,444.40000000000003,0.20000000000004547,0.011230441575869943,0.006509583469563984,0.012980658493938159,0.06490329246967604
method2,2223,5.0,913.4317,3.05821527035401,-0.688695915215988,444.59999999999997,0.1999999999999318,0.01120533497230003,0.006555082743464946,0.012981858172662418,0.06490929086333423
method2,2224,5.0,913.6317,3.06939531439999,-0.682095429907796,444.8,0.20000000000004547,0.011180044045980164,0.006600485308192017,0.012983057851435276,0.06491528925716161
method2,2225,5.0,913.8317,3.08054988356889,-0.675449639490715,444.99999999999994,0.1999999999999318,0.011154569168899897,0.006645790417081021,0.01298425753023784,0.06492128765121134
method2,2226,5.0,914.0317,3.09167879428505,-0.668758642165785,445.2,0.20000000000004547,0.011128910716160068,0.006690997324930059,0.012985457209142988,0.06492728604570018
method2,2227,5.0,914.2317,3.10278186335079,-0.662022536877859,445.40000000000003,0.20000000000004547,0.011103069065740101,0.006736105287926009,0.012986656888076296,0.06493328444036671
method2,2228,5.0,914.4317,3.11385890794954,-0.655241423314096,445.59999999999997,0.1999999999999318,0.011077044598749808,0.006781113563762986,0.012987856567091532,0.06493928283547981
method2,2229,5.0,914.6317,3.12490974564878,-0.648415401902546,445.8,0.20000000000004547,0.011050837699240201,0.006826021411549976,0.012989056246159194,0.06494528123078121
method2,2230,5.0,914.8317,3.13593419440305,-0.641544573810642,445.99999999999994,0.1999999999999318,0.011024448754269667,0.00687082809190398,0.012990255925270098,0.06495127962637263
method2,2231,5.0,915.0317,3.14693207255699,-0.6346290409437,446.2,0.20000000000004547,0.010997878153939933,0.00691553286694202,0.012991455604460361,0.06495727802228704
method2,2232,5.0,915.2317,3.15790319884828,-0.627668905943454,446.40000000000003,0.20000000000004547,0.010971126291290378,0.006960135000245948,0.012992655283701313,0.0649632764184918
method2,2233,5.0,915.4317,3.16884739241065,-0.620664272186517,446.59999999999997,0.1999999999999318,0.010944193562369975,0.007004633756937051,0.012993854962998567,0.064969274815015
method2,2234,5.0,915.6317,3.17976447277685,-0.613615243782844,446.8,0.20000000000004547,0.010917080366199983,0.007049028403672941,0.012995054642357494,0.0649752732117727
method2,2235,5.0,915.8317,3.19065425988163,-0.606521925574231,446.99999999999994,0.1999999999999318,0.010889787104779725,0.007093318208613031,0.01299625432176779,0.06498127160886111
method2,2236,5.0,916.0317,3.20151657406473,-0.59938442313272,447.2,0.20000000000004547,0.010862314183099908,0.007137502441511012,0.012997454001263058,0.06498727000630052
method2,2237,5.0,916.2317,3.21235123607377,-0.592202842759075,447.40000000000003,0.20000000000004547,0.010834662009040041,0.0071815803736450246,0.012998653680795523,0.06499326840396284
method2,2238,5.0,916.4317,3.22315806706727,-0.584977291481192,447.59999999999997,0.1999999999999318,0.010806830993500327,0.007225551277882936,0.012999853360380455,0.06499926680192444
method2,2239,5.0,916.6317,3.2339368886176,-0.577707877052494,447.8,0.20000000000004547,0.01077882155032972,0.007269414428697996,0.013001053040043141,0.06500526520020092
method2,2240,5.0,916.8317,3.24468752271388,-0.570394707950375,447.99999999999994,0.1999999999999318,0.010750634096280187,0.007313169102119099,0.013002252719751743,0.06501126359878089
method2,2241,5.0,917.0317,3.25540979176496,-0.563037893374539,448.2,0.20000000000004547,0.01072226905107998,0.007356814575835924,0.013003452399535266,0.06501726199766154
method2,2242,5.0,917.2317,3.2661035186023,-0.555637543245426,448.40000000000003,0.20000000000004547,0.010693726837339934,0.007400350129112998,0.013004652079356338,0.06502326039676691
method2,2243,5.0,917.4317,3.27676852648296,-0.548193768202552,448.59999999999997,0.1999999999999318,0.010665007880660049,0.007443775042874079,0.013005851759244989,0.06502925879624712
method2,2244,5.0,917.6317,3.28740463909248,-0.540706679602852,448.8,0.20000000000004547,0.010636112609519799,0.0074870885996999315,0.013007051439205688,0.06503525719601365
method2,2245,5.0,917.8317,3.29801168054777,-0.533176389519053,448.99999999999994,0.1999999999999318,0.010607041455290123,0.007530290083799018,0.013008251119209108,0.06504125559606773
method2,2246,5.0,918.0317,3.30858947540006,-0.525603010737991,449.2,0.20000000000004547,0.010577794852290268,0.007573378781062012,0.013009450799268154,0.06504725399632598
method2,2247,5.0,918.2317,3.31913784863779,-0.517986656758904,449.40000000000003,0.20000000000004547,0.010548373237729614,0.007616353979086998,0.013010650479403583,0.06505325239700313
method2,2248,5.0,918.4317,3.32965662568947,-0.510327441791795,449.59999999999997,0.1999999999999318,0.01051877705168014,0.007659214967108974,0.013011850159579107,0.06505925079791773
method2,2249,5.0,918.6317,3.34014563242661,-0.502625480755659,449.8,0.20000000000004547,0.010489006737139928,0.0077019610361359625,0.013013049839830912,0.06506524919913977
method2,2250,5.0,918.8317,3.35060469516657,-0.494880889276826,449.99999999999994,0.1999999999999318,0.01045906273995989,0.007744591478833052,0.013014249520138715,0.06507124760071577
method2,2251,5.0,919.0317,3.36103364067542,-0.48709378368721,450.2,0.20000000000004547,0.010428945508850429,0.0077871055896159835,0.013015449200484785,0.06507724600240913
method2,2252,5.0,919.2317,3.37143229617087,-0.479264281022541,450.40000000000003,0.20000000000004547,0.010398655495449827,0.00782950266466903,0.013016648880918174,0.06508324440457607
method2,2253,5.0,919.4317,3.38180048932505,-0.471392499020666,450.59999999999997,0.1999999999999318,0.010368193154179917,0.007871782001874994,0.01301784856139548,0.0650892428069996
method2,2254,5.0,919.6317,3.3921380482674,-0.463478556119753,450.8,0.20000000000004547,0.01033755894235,0.007913942900912962,0.013019048241921186,0.06509524120959113
method2,2255,5.0,919.8317,3.40244480158754,-0.455522571456506,450.99999999999994,0.1999999999999318,0.010306753320139972,0.00795598466324704,0.013020247922525839,0.0651012396126514
method2,2256,5.0,920.0317,3.41272057833806,-0.44752466486442,451.2,0.20000000000004547,0.010275776750519938,0.00799790659208599,0.013021447603176025,0.06510723801586532
method2,2257,5.0,920.2317,3.42296520803738,-0.439484956871933,451.40000000000003,0.20000000000004547,0.01024462969931994,0.008039707992486989,0.013022647283891527,0.06511323641944283
