time_rel_s,method1_time_s,method1_x_m,method1_y_m,method2_time_s,method2_x_m,method2_y_m
402.7,623.7,-1.6197023060744662,1.1538938803336065,871.5317,0.459741562528525,-0.984813746632435
402.8,623.8,-1.6180074043920618,1.1479118210038133,871.6317,0.465809229739364,-0.986738275398452
402.9,623.9,-1.6162974366303264,1.1419336407097433,871.7317,0.47188512320688647,-0.9886386837319235
403.0,624.0,-1.61458746886859,1.13595546041567,871.8317,0.47796101667441243,-0.9905390920653961
403.1,624.1,-1.6128474045383656,1.1299851898831126,871.9317000000001,0.48404504050898545,-0.9924153449462121
403.2,624.2,-1.6111073402081422,1.1240149193505586,872.0317,0.490129064343555,-0.994291597827027
403.3,624.3,-1.6093522457706058,1.1180486794628133,872.1317,0.49622112250699546,-0.9961436606163034
403.4,624.4,-1.6075821212257584,1.1120864702198834,872.2317,0.5023131806704325,-0.997995723405579
403.5,624.5,-1.60581199668091,1.10612426097695,872.3317,0.508413176977542,-0.9998235618462901
403.6,624.6,-1.6040118490382416,1.1001702643859246,872.4317000000001,0.5145131732846514,-1.0016514002870012
403.7,624.7,-1.6022117013955743,1.0942162677949026,872.5317,0.520621011404685,-1.003454980504595
403.8,624.8,-1.6003965611435038,1.0882664531261372,872.6317,0.526728849524722,-1.00525856072219
403.9,624.9,-1.5985664282820324,1.0823208203796353,872.7317,0.5328444329829585,-1.0070378492252
404.0,625.0,-1.59673629542056,1.07637518763313,872.8317,0.5389600164411984,-1.008817137728211
404.1,625.1,-1.5948762159807355,1.0704380697502687,872.9317000000001,0.5450832486204494,-1.010572101408886
404.2,625.2,-1.5930161365409121,1.0645009518674107,873.0317,0.551206480799697,-1.01232706508956
404.3,625.3,-1.5911411035124519,1.0585681668372553,873.1317,0.5573372649418076,-1.014057671224435
404.4,625.4,-1.5892511168953565,1.0526397146598092,873.2317,0.5634680490839146,-1.0157882773593092
404.5,625.5,-1.58736113027826,1.04671126248236,873.3317,0.5696062882913391,-1.0174944936098451
404.6,625.6,-1.5854412766448276,1.0407916266709467,873.4317000000001,0.5757445274987635,-1.0192007098603808
404.7,625.7,-1.583521423011396,1.0348719908595367,873.5317,0.5818901247360395,-1.0208825042735201
404.8,625.8,-1.5815866563297636,1.0289568384689434,873.6317,0.588035721973319,-1.02256429868666
404.9,625.9,-1.5796369765999323,1.0230461694991735,873.7317,0.5941885800686539,-1.02422163969542
405.0,626.0,-1.5776872968701,1.0171355005294,873.8317,0.6003414381639925,-1.0258789807041808
405.1,626.1,-1.5757078327219676,1.0112339486880628,873.9317000000001,0.6065014598107785,-1.027511837128261
405.2,626.2,-1.5737283685738361,1.0053323968467287,874.0317,0.612661481457561,-1.02914469355234
405.3,626.3,-1.5717340334342578,0.9994354786166858,874.1317,0.6188285692159015,-1.0307530345986602
405.4,626.4,-1.5697248273032345,0.9935431939979406,874.2317,0.6249956569742384,-1.0323613756449792
405.5,626.5,-1.56771562117221,0.987650909379192,874.3317,0.6311697132725035,-1.033945170908255
405.6,626.6,-1.5656767162501055,0.9817680418807323,874.4317000000001,0.6373437695707685,-1.0355289661715308
405.7,626.7,-1.5636378113280023,0.9758851743822758,874.5317,0.6435246967071375,-1.03708818563485
405.8,626.8,-1.5615840789840219,0.9700070902926735,874.6317,0.64970562384351,-1.03864740509817
405.9,626.9,-1.5595155192181664,0.964133789611932,874.7317,0.6558933239875155,-1.04018201913354
406.0,627.0,-1.55744695945231,0.958260488931187,874.8317,0.6620810241315246,-1.041716633168911
406.1,627.1,-1.5553487895446134,0.9523969045615028,874.9317000000001,0.6682753993256081,-1.043226612537801
406.2,627.2,-1.5532506196369182,0.9465333201918221,875.0317,0.674469774519688,-1.04473659190669
406.3,627.3,-1.5511376673860857,0.9406746686204076,875.1317,0.6806707266807306,-1.04622190776058
406.4,627.4,-1.5490099327921185,0.9348209498472659,875.2317,0.6868716788417695,-1.047707223614469
406.5,627.5,-1.54688219819815,0.928967231074121,875.3317,0.6930791097626601,-1.04916784749539
406.6,627.6,-1.5447249451261456,0.923123526971301,875.4317000000001,0.6992865406835506,-1.050628471376311
406.7,627.7,-1.5425676920541422,0.9172798228684841,875.5317,0.7055003520347409,-1.052064375217355
406.8,627.8,-1.5403957032230937,0.9114412005299833,875.6317,0.711714163385935,-1.0535002790584
406.9,627.9,-1.5382089786330024,0.9056076599558054,875.7317,0.717934256716999,-1.054911435184275
407.0,628.0,-1.53602225404291,0.899774119381624,875.8317,0.7241543500480665,-1.0563225913101508
407.1,628.1,-1.5338061056453816,0.8939508909751259,875.9317000000001,0.730380626789242,-1.0577089724376858
407.2,628.2,-1.5315899572478544,0.8881276625686311,876.0317,0.736606903530414,-1.05909535356522
407.3,628.3,-1.5293591211767779,0.8823096644539764,876.1317,0.7428392649941965,-1.060456932803865
407.4,628.4,-1.5271135974321546,0.8764968966311684,876.2317,0.7490716264579754,-1.0618185120425094
407.5,628.5,-1.52486807368753,0.870684128808357,876.3317,0.7553099738406465,-1.06315526289485
407.6,628.6,-1.5225932238047815,0.8648819697583917,876.4317000000001,0.7615483212233175,-1.0644920137471907
407.7,628.7,-1.5203183739220343,0.8590798107084296,876.5317,0.7677925556065359,-1.0658039101094552
407.8,628.8,-1.5180288859485138,0.8532830300241615,876.6317,0.774036789989758,-1.06711580647172
407.9,628.9,-1.5157247598842225,0.8474916277055939,876.7317,0.7802868123421249,-1.0684028226342601
408.0,629.0,-1.51342063381993,0.841700225387023,876.8317,0.7865368346944955,-1.0696898387968006
408.1,629.1,-1.5110872822771735,0.8359197275240261,876.9317000000001,0.7927925458731055,-1.0709519494445907
408.2,629.2,-1.5087539307344182,0.8301392296610325,877.0317,0.799048257051712,-1.07221406009238
408.3,629.3,-1.5064059921766857,0.8243642577688324,877.1317,0.8053095578037626,-1.073451240305485
408.4,629.4,-1.5040434666039786,0.8185948118474323,877.2317,0.8115708585558095,-1.0746884205185894
408.5,629.5,-1.50168094103127,0.812825365926029,877.3317,0.817837649520138,-1.07590064577264
408.6,629.6,-1.4992892936214135,0.8070671191903337,877.4317000000001,0.8241044404844665,-1.0771128710266906
408.7,629.7,-1.4968976462115584,0.8013088724546417,877.5317,0.8303766221931299,-1.07830011719336
408.8,629.8,-1.4944914643511158,0.7955562988110222,877.6317,0.836648803901797,-1.07948736336003
408.9,629.9,-1.4920707480400885,0.7898093982594817,877.7317,0.8429262767817015,-1.0806496067075049
409.0,630.0,-1.48965003172906,0.784062497707938,877.8317,0.8492037496616096,-1.0818118500549807
409.1,630.1,-1.4872003001948675,0.7783270900895854,877.9317000000001,0.8554864140360157,-1.0829490672483857
409.2,630.2,-1.4847505686606763,0.7725916824712362,878.0317,0.861769078410418,-1.08408628444179
409.3,630.3,-1.4822863567243256,0.766862094567412,878.1317,0.868056834500586,-1.085198452543655
409.4,630.4,-1.4798076643858185,0.7611383263781191,878.2317,0.8743445905907504,-1.0863106206455193
409.5,630.5,-1.47732897204731,0.755414558188823,878.3317,0.8806373385174865,-1.08739771711624
409.6,630.6,-1.4748213740629894,0.7497025756675457,878.4317000000001,0.8869300864442226,-1.0884848135869607
409.7,630.7,-1.4723137760786702,0.7439905931462716,878.5317,0.893227726229464,-1.089546816285195
409.8,630.8,-1.4697917532199238,0.7382845764481725,878.6317,0.899525366014709,-1.09060881898343
409.9,630.9,-1.4672553054867525,0.7325845255732548,878.7317,0.905827797583164,-1.091645706166565
410.0,631.0,-1.46471885775358,0.726884474698334,878.8317,0.9121302291516226,-1.0926825933497006
410.1,631.1,-1.4621536169057354,0.7211965011837279,878.9317000000001,0.9184373523322931,-1.0936943436742605
410.2,631.2,-1.4595883760578923,0.715508527669125,879.0317,0.92474447551296,-1.09470609399882
410.3,631.3,-1.4570087673377896,0.7098266655576138,879.1317,0.9310561900407666,-1.095692686520875
410.4,631.4,-1.4544147907454306,0.7041509148492004,879.2317,0.9373679045685694,-1.0966792790429294
410.5,631.5,-1.45182081415307,0.698475164140784,879.3317,0.943684110085963,-1.0976406932185352
410.6,631.6,-1.4491981599210535,0.6928117814126199,879.4317000000001,0.9500003156033565,-1.0986021073941405
410.7,631.7,-1.4465755056890384,0.687148398684459,879.5317,0.9563209116618564,-1.0995383230797051
410.8,631.8,-1.4439385420563458,0.6814912723956997,879.6317,0.96264150772036,-1.10047453876527
410.9,631.9,-1.4412872690229785,0.6758404025463485,879.7317,0.9689663937822319,-1.101385536217985
411.0,632.0,-1.43863599598961,0.670189532696994,879.8317,0.9752912798441076,-1.1022965336707005
411.1,632.1,-1.4359561637252973,0.6645513203457715,879.9317000000001,0.9816203552838886,-1.1031822935489155
411.2,632.2,-1.4332763314609864,0.6589131079945522,880.0317,0.987949430723666,-1.10406805342713
411.3,632.3,-1.4305822497318137,0.6532812965605975,880.1317,0.994282594829798,-1.1049285567907452
411.4,632.4,-1.4278739185377827,0.6476558860439139,880.2317,1.0006157589359264,-1.1057890601543596
411.5,632.5,-1.42516558734375,0.642030475527227,880.3317,1.0069529109123798,-1.1066242884652
411.6,632.6,-1.4224288182506815,0.6364180108948602,880.4317000000001,1.0132900628888335,-1.1074595167760404
411.7,632.7,-1.4196920491576144,0.6308055462624965,880.5317,1.019631101856655,-1.10826945189823
411.8,632.8,-1.4169410919944176,0.6251996264520365,880.6317,1.02597214082448,-1.10907938702042
411.9,632.9,-1.4141759467610946,0.6196002514634869,880.7317,1.03231696582345,-1.10986401122076
412.0,633.0,-1.41141080152777,0.614000876474934,880.8317,1.0386617908224236,-1.1106486354211005
412.1,633.1,-1.4086173426397053,0.6084147345956955,880.9317000000001,1.0450103008126537,-1.1114079313694105
412.2,633.2,-1.4058238837516421,0.6028285927164603,881.0317,1.05135881080288,-1.11216722731772
412.3,633.3,-1.4030162996416256,0.5972491389758012,881.1317,1.05771090466639,-1.1129011780872
412.4,633.4,-1.4001945903096586,0.5916763733737247,881.2317,1.0640629985298964,-1.1136351288566795
412.5,633.5,-1.39737288097769,0.586103607771645,881.3317,1.07041857507228,-1.114343717924265
412.6,633.6,-1.3945229851365812,0.5805443613132578,881.4317000000001,1.0767741516146636,-1.1150523069918505
412.7,633.7,-1.3916730892954743,0.5749851148548737,881.5317,1.083133109566625,-1.11573551823854
412.8,633.8,-1.3888091325284135,0.5694326992491014,881.6317,1.08949206751859,-1.11641872948523
412.9,633.9,-1.3859311148354025,0.5638871144959473,881.7317,1.09585430553764,-1.117076547196425
413.0,634.0,-1.38305309714239,0.55834152974279,881.8317,1.1022165435566935,-1.1177343649076203
413.1,634.1,-1.3801470229757453,0.5528097489477691,881.9317000000001,1.1085819602287137,-1.1183667737734604
413.2,634.2,-1.3772409488091024,0.5472779681527514,882.0317,1.11494737690073,-1.1189991826393
413.3,634.3,-1.3743208794545516,0.5417531603071076,882.1317,1.121315870741595,-1.119606167754975
413.4,634.4,-1.3713868149120967,0.5362353254108438,882.2317,1.1276843645824564,-1.1202131528706496
413.5,634.5,-1.36845275036964,0.530717490514577,882.3317,1.13405583403966,-1.12079469973671
413.6,634.6,-1.3654907622672834,0.5252137431417705,882.4317000000001,1.1404273034968635,-1.1213762466027701
413.7,634.7,-1.3625287741649283,0.5197099957689671,882.5317,1.146801646951145,-1.121932341125455
413.8,634.8,-1.3595528580488516,0.5142133628104611,882.6317,1.15317599040543,-1.12248843564814
413.9,634.9,-1.3565630139190565,0.5087238442662586,882.7317,1.159553106172375,-1.12301906413966
414.0,635.0,-1.35357316978926,0.503234325722053,882.8317,1.1659302219393235,-1.1235496926311803
414.1,635.1,-1.3505555378795313,0.4977591769884057,882.9317000000001,1.1723100082710085,-1.1240548418100202
414.2,635.2,-1.3475379059698045,0.4922840282547616,883.0317,1.17868979460269,-1.12455999098886
414.3,635.3,-1.3445064146506118,0.48681613475397895,883.1317,1.1850721496892849,-1.12503964798007
414.4,635.4,-1.3414610639219569,0.481355496486064,883.2317,1.1914545047758764,-1.1255193049712797
414.5,635.5,-1.3384157131933,0.475894858218146,883.3317,1.19783932674728,-1.1259734573067601
414.6,635.6,-1.3353427133186473,0.47044887074070596,883.4317000000001,1.2042241487186836,-1.1264276096422403
414.7,635.7,-1.3322697134439965,0.46500288326326905,883.5317,1.21061133564615,-1.12685624526101
414.8,635.8,-1.3291829241879898,0.459564291176438,883.6317,1.21699852257362,-1.12728488087978
414.9,635.9,-1.3260823455506308,0.45413309448021905,883.7317,1.223387972471395,-1.127687988128245
415.0,636.0,-1.32298176691327,0.448701897783997,883.8317,1.2297774223691735,-1.1280910953767103
415.1,636.1,-1.3198536806052412,0.443285631522119,883.9317000000001,1.2361690331960835,-1.1284686630089402
415.2,636.2,-1.3167255942972143,0.437869365260244,884.0317,1.24256064402299,-1.12884623064117
415.3,636.3,-1.3135837900534457,0.4324606338715088,884.1317,1.24895431368413,-1.12919824781915
415.4,636.4,-1.3104282678739387,0.42705943735591945,884.2317,1.2553479833452665,-1.1295502649971298
415.5,636.5,-1.30727274569443,0.421658240840327,884.3317,1.26174360969359,-1.12987672129099
415.6,636.6,-1.3040898601481172,0.41627225303817056,884.4317000000001,1.2681392360419135,-1.1302031775848502
415.7,636.7,-1.3009069746018063,0.4108862652360172,884.5317,1.274536716879865,-1.13050406297315
415.8,636.8,-1.2977104439763616,0.40550795109997956,884.6317,1.28093419771782,-1.13080494836145
415.9,636.9,-1.2945002682717868,0.4001373106300638,884.7317,1.287333430799,-1.131080253231365
416.0,637.0,-1.29129009256721,0.394766670160145,884.8317,1.2937326638801836,-1.1313555581012802
416.1,637.1,-1.2880527006150773,0.38941151528936135,884.9317000000001,1.3001335469109436,-1.131605273248885
416.2,637.2,-1.2848153086629464,0.3840563604185808,885.0317,1.3065344299417,-1.13185498839649
416.3,637.3,-1.2815643458926396,0.37870901730307177,885.1317,1.3129368605828,-1.132079105026945
416.4,637.4,-1.2782998123041607,0.3733694859428404,885.2317,1.3193392912238964,-1.1323032216573998
416.5,637.5,-1.27503527871568,0.368029954582606,885.3317,1.32574316709215,-1.132501731385175
416.6,637.6,-1.2717436788008352,0.3627061842853188,885.4317000000001,1.3321470429604036,-1.13270024111295
416.7,637.7,-1.2684520788859923,0.3573824139880346,885.5317,1.3385522616302652,-1.13287313596205
416.8,637.8,-1.2651469838114835,0.3520665928171376,885.6317,1.34495748030013,-1.13304603081115
416.9,637.9,-1.2618283935773127,0.3467587207726338,885.7317,1.3513639393054149,-1.13319330321531
417.0,638.0,-1.25850980334314,0.341450848728127,885.8317,1.3577703983107035,-1.13334057561947
417.1,638.1,-1.2551642994920074,0.3361590117601518,885.9317000000001,1.3641779951461486,-1.1334622184223502
417.2,638.2,-1.2518187956408764,0.3308671747921796,886.0317,1.37058559198159,-1.13358386122523
417.3,638.3,-1.2484598736792156,0.3255834235895322,886.1317,1.376994224104555,-1.13367986768061
417.4,638.4,-1.2450875336070288,0.3203077581522156,886.2317,1.3834028562275165,-1.13377587413599
417.5,638.5,-1.24171519353484,0.315032092714896,886.3317,1.38981242105957,-1.133846237907955
417.6,638.6,-1.2383160953292833,0.30977273488922724,886.4317000000001,1.3962219858916236,-1.13391660167992
417.7,638.7,-1.2349169971237284,0.3045133770635614,886.5317,1.402632380820215,-1.13396131684304
417.8,638.8,-1.2315045592403155,0.2992622408958948,886.6317,1.40904277574881,-1.13400603200616
417.9,638.9,-1.2280787816790488,0.2940193263862334,886.7317,1.415453898128935,-1.134025093045655
418.0,639.0,-1.22465300411778,0.288776411876569,886.8317,1.4218650205090635,-1.13404415408515
418.1,639.1,-1.2212006266666313,0.2835500760071354,886.9317000000001,1.4282767676648587,-1.13403755589706
418.2,639.2,-1.2177482492154843,0.2783237401377048,887.0317,1.43468851482065,-1.13403095770897
418.3,639.3,-1.2142826118954735,0.27310576105868184,887.1317,1.44110078404706,-1.133998695600315
418.4,639.4,-1.2108037147066029,0.2678961387700724,887.2317,1.4475130532734664,-1.13396643349166
418.5,639.5,-1.20732481751773,0.26268651648146,887.3317,1.4539257418379048,-1.13390850318059
418.6,639.6,-1.2038194814277692,0.2574937423271516,887.4317000000001,1.4603384304023435,-1.13385057286952
418.7,639.7,-1.2003141453378103,0.2523009681728462,887.5317,1.4667514355462998,-1.1337669704854552
418.8,639.8,-1.1967956305569336,0.2471166851671478,887.6317,1.47316444069026,-1.13368336810139
418.9,639.9,-1.1932639370851428,0.24194089331006238,887.7317,1.4795776596310048,-1.133574090185165
419.0,640.0,-1.18973224361335,0.236765101452974,887.8317,1.4859908785717535,-1.13346481226894
419.1,640.1,-1.1861742749597013,0.23160642566196882,887.9317000000001,1.4924042085039186,-1.1333298557729399
419.2,640.2,-1.1826163063060544,0.22644774987096658,888.0317,1.49881753843608,-1.13319489927694
419.3,640.3,-1.1790452415008836,0.22129769879868963,888.1317,1.50523087653335,-1.13303426156522
419.4,640.4,-1.175461080544193,0.21615627244514377,888.2317,1.5116442146306164,-1.1328736238535
419.5,640.5,-1.1718769195875,0.211014846091595,888.3317,1.518057458047375,-1.1326873027019
419.6,640.6,-1.1682666498834713,0.20589080214593103,888.4317000000001,1.5244707014641337,-1.1325009815502998
419.7,640.7,-1.1646563801794445,0.20076675820026998,888.5317,1.530883747337085,-1.132288975146565
419.8,640.8,-1.1610330982170896,0.19565147174158223,888.6317,1.53729679321004,-1.13207696874283
419.9,640.9,-1.1573968039964109,0.19054494276987358,888.7317,1.54370953865989,-1.1318392756867102
420.0,641.0,-1.15376050977573,0.185438413798162,888.8317,1.5501222841097435,-1.1316015826305899
420.1,641.1,-1.150098275942089,0.18034953195865805,888.9317000000001,1.5565346262428486,-1.13133820193395
420.2,641.2,-1.1464360421084503,0.17526065011915698,889.0317,1.56294696837595,-1.13107482123731
420.3,641.3,-1.1427608812556935,0.17018065771927623,889.1317,1.569358804285925,-1.13078575232421
420.4,641.4,-1.1390727933838227,0.16510955475902156,889.2317,1.5757706401958964,-1.1304966834111103
420.5,641.5,-1.13538470551195,0.160038451798764,889.3317,1.5821818669653351,-1.1301819261178951
420.6,641.6,-1.1316708498456411,0.15498525905018004,889.4317000000001,1.5885930937347736,-1.1298671688246797
420.7,641.7,-1.1279569941793344,0.14993206630159897,889.5317,1.595003608436835,-1.129526723400055
420.8,641.8,-1.1242302980712175,0.14488789411604963,889.6317,1.6014141231389,-1.12918627797543
420.9,641.9,-1.120490761521295,0.13985274249353774,889.7317,1.607823822839,-1.12882014508055
421.0,642.0,-1.11675122497137,0.134817590871023,889.8317,1.6142335225391036,-1.1284540121856699
421.1,642.1,-1.1129860951136812,0.12980061086756906,889.9317000000001,1.6206423042965636,-1.1280621928941748
421.2,642.2,-1.1092209652559946,0.12478363086411796,890.0317,1.62705108605402,-1.12767037360268
421.3,642.3,-1.1054430828638315,0.11977580170429562,890.1317,1.63345884692371,-1.127252869400785
421.4,642.4,-1.1016524479371967,0.11477712338810774,890.2317,1.6398666077933965,-1.1268353651988903
421.5,642.5,-1.09786181301056,0.109778445071917,890.3317,1.64627324482738,-1.12639217798543
421.6,642.6,-1.094045761914723,0.10479819808304959,890.4317000000001,1.6526798818613635,-1.1259489907719697
421.7,642.7,-1.0902297108188885,0.09981795109418501,890.5317,1.65908529211058,-1.1254801228584301
421.8,642.8,-1.0864009964177477,0.09484698437324832,890.6317,1.6654907023598,-1.12501125494489
421.9,642.9,-1.082559618711305,0.08988529792024516,890.7317,1.671894782875695,-1.12451670905546
422.0,643.0,-1.07871824100486,0.0849236114672392,890.8317,1.6782988633915936,-1.1240221631660299
422.1,643.1,-1.074851626903131,0.07998061432377383,890.9317000000001,1.6847015112277937,-1.1235019424376298
422.2,643.2,-1.0709850128014045,0.07503761718031128,891.0317,1.69110415906399,-1.12298172170923
422.3,643.3,-1.0671058259370276,0.070104028859363,891.1317,1.69750527127792,-1.12243582969155
422.4,643.4,-1.063214066310005,0.0651798493609346,891.2317,1.7039063834918464,-1.1218899376738702
422.5,643.5,-1.05932230668298,0.0602556698625034,891.3317,1.7103058571464351,-1.121318378329375
422.6,643.6,-1.0554054930531391,0.055350435903064765,891.4317000000001,1.7167053308010236,-1.1207468189848795
422.7,643.7,-1.0514886794233005,0.05044520194362892,891.5317,1.7231030629663149,-1.12014959668882
422.8,643.8,-1.0475593848784854,0.04554950447824755,891.6317,1.72950079513161,-1.11955237439276
422.9,643.9,-1.0436176094186989,0.040663343506926214,891.7317,1.73589668288645,-1.11892949393319
423.0,644.0,-1.03967583395891,0.0357771825356021,891.8317,1.7422925706412935,-1.1183066134736195
423.1,644.1,-1.0357091894902293,0.030910221553362874,891.9317000000001,1.7486865110749785,-1.1176580800513995
423.2,644.2,-1.0317425450215505,0.026043260571126416,892.0317,1.75508045150866,-1.11700954662918
423.3,644.3,-1.0277635127819797,0.02118596285819769,892.1317,1.7614723417225648,-1.11633536585795
423.4,644.4,-1.023772092771521,0.016338328414582222,892.2317,1.7678642319364664,-1.1156611850867204
423.5,644.5,-1.01978067276106,0.011490693970964,892.3317,1.7742539690457448,-1.114961362992905
423.6,644.6,-1.0157645713197472,0.00666251216076454,892.4317000000001,1.7806437061550235,-1.1142615408990895
423.7,644.7,-1.0117484698784365,0.001834330350567825,892.5317,1.78703118729022,-1.11353608392187
423.8,644.8,-1.0077200750979802,-0.0029840623245244906,892.6317,1.79341866842542,-1.11281062694465
423.9,644.9,-1.0036793869783833,-0.0077926658645069286,892.7317,1.7998037907341802,-1.11205954193594
424.0,645.0,-0.999638698858784,-0.0126012694044921,892.8317,1.8061889130429436,-1.1113084569272296
424.1,645.1,-0.9955735194528554,-0.017390169498739026,892.9317000000001,1.8125715736915986,-1.1105317511516346
424.2,645.2,-0.9915083400469292,-0.022179069592983235,893.0317,1.81895423434025,-1.10975504537604
424.3,645.3,-0.9874309630123969,-0.026958055608855003,893.1317,1.8253343305155452,-1.10895272651082
424.4,645.4,-0.9833413883492631,-0.03172712754634889,893.2317,1.8317144266908365,-1.1081504076456004
424.5,645.5,-0.979251813686127,-0.0364961994838455,893.3317,1.83809185560154,-1.1073224837806448
424.6,645.6,-0.9751379404297909,-0.04124531902135534,893.4317000000001,1.8444692845122435,-1.1064945599156895
424.7,645.7,-0.9710240671734571,-0.04599443855886248,893.5317,1.85084394339081,-1.10564103955342
424.8,645.8,-0.9668980932688319,-0.05073352001025782,893.6317,1.85721860226938,-1.10478751919115
424.9,645.9,-0.9627600187159201,-0.05546256337553596,893.7317,1.86359038837363,-1.1039084112465
425.0,646.0,-0.958621944163006,-0.0601916067408168,893.8317,1.8699621744778836,-1.1030293033018495
425.1,646.1,-0.9544597662404702,-0.06490045063583443,893.9317000000001,1.8763309850926235,-1.1021246171021795
425.2,646.2,-0.9502975883179369,-0.06960929453084938,894.0317,1.88269979570736,-1.10121993090251
425.3,646.3,-0.9461234079880695,-0.0743079772804359,894.1317,1.88906552814608,-1.100289676187535
425.4,646.4,-0.941937225250873,-0.07899649888458861,894.2317,1.8954312605847965,-1.0993594214725604
425.5,646.5,-0.937751042513674,-0.083685020488744,894.3317,1.9017938121912852,-1.0984036083942699
425.6,646.6,-0.9335409541424599,-0.08835309746205851,894.4317000000001,1.9081563637977736,-1.0974477953159794
425.7,646.7,-0.9293308657712481,-0.09302117443537035,894.5317,1.9145156319477752,-1.0964664344385602
425.8,646.8,-0.9251088744850215,-0.09767896816518201,894.6317,1.92087490009778,-1.09548507356114
425.9,646.9,-0.920874980283785,-0.10232647865148818,894.7317,1.927230782200715,-1.0944781758608602
426.0,647.0,-0.916641086082546,-0.106973989137797,894.8317,1.9335866643036534,-1.0934712781605793
426.1,647.1,-0.9123834864762654,-0.11160081176791126,894.9317000000001,1.9399390578041735,-1.0924388550257245
426.2,647.2,-0.9081258868699873,-0.11622763439802287,895.0317,1.94629145130469,-1.09140643189087
426.3,647.3,-0.9038564850829779,-0.12084405266052473,895.1317,1.952640253684415,-1.090348495121595
426.4,647.4,-0.8995752811152422,-0.12545006655541155,895.2317,1.9589890560641365,-1.0892905583523207
426.5,647.5,-0.895294077147504,-0.130056080450301,895.3317,1.96533416484327,-1.08820712016057
426.6,647.6,-0.890989370478111,-0.13464116522423725,895.4317000000001,1.9716792736224036,-1.0871236819688193
426.7,647.7,-0.8866846638087205,-0.13922624999817088,895.5317,1.97802058636137,-1.086014754978185
426.8,647.8,-0.8823682569253117,-0.14380081026698294,895.6317,1.98436189910034,-1.08490582798755
426.9,647.9,-0.8780401498278896,-0.14836484603066816,895.7317,1.9906993134014999,-1.08377142523316
427.0,648.0,-0.873712042730465,-0.152928881794356,895.8317,1.9970367277026635,-1.0826370224787694
427.1,648.1,-0.8693606380900116,-0.15747174915807943,895.9317000000001,2.0033701412119087,-1.0814771574071493
427.2,648.2,-0.8650092334495607,-0.16201461652180027,896.0317,2.00970355472115,-1.08031729233553
427.3,648.3,-0.8606462317845703,-0.1665468402420267,896.1317,2.016032865129565,-1.07913197880446
427.4,648.4,-0.8562716330950454,-0.17106842031875358,896.2317,2.0223621755379764,-1.0779466652733907
427.5,648.5,-0.851897034405518,-0.175590000395483,896.3317,2.028687280583545,-1.07673591755175
427.6,648.6,-0.8474993457673619,-0.18009017480398362,896.4317000000001,2.0350123856291136,-1.0755251698301094
427.7,648.7,-0.8431016571292081,-0.18459034921248169,896.5317,2.041333183098265,-1.07428900259775
427.8,648.8,-0.8386924758689763,-0.18907976185068873,896.6317,2.04765398056742,-1.07305283536539
427.9,648.9,-0.8342718019866714,-0.19355841271859958,896.7317,2.05397036829681,-1.07179126371296
428.0,649.0,-0.829851128104364,-0.198037063586513,896.8317,2.0602867560262035,-1.0705296920605294
428.1,649.1,-0.8254075742839106,-0.20249407355345841,896.9317000000001,2.0665986319042635,-1.0692427314892894
428.2,649.2,-0.8209640204634597,-0.20695108352040129,897.0317,2.07291050778232,-1.06795577091805
428.3,649.3,-0.8165090796264529,-0.2113972146141897,897.1317,2.07921776975094,-1.0666434373397449
428.4,649.4,-0.8120427517728952,-0.2158324668348186,897.2317,2.0855250317195564,-1.0653311037614406
428.5,649.5,-0.807576423919335,-0.22026771905545,897.3317,2.091827577775765,-1.0639934134980749
428.6,649.6,-0.8030874285342315,-0.22468109720250581,897.4317000000001,2.0981301238319734,-1.0626557232347094
428.7,649.7,-0.7985984331491307,-0.22909447534955912,897.5317,2.104427852029535,-1.06129269301838
428.8,649.8,-0.7940981575460246,-0.23349685855676872,897.6317,2.1107255802271,-1.05992966280205
428.9,649.9,-0.7895866017249187,-0.2378882468241296,897.7317,2.1170183886782,-1.05854130977476
429.0,650.0,-0.78507504590381,-0.242279635091493,897.8317,2.1233111971293037,-1.0571529567474691
429.1,650.1,-0.780541037333669,-0.24664891819721357,897.9317000000001,2.129598984006199,-1.055739298460919
429.2,650.2,-0.7760070287635306,-0.2510182013029317,898.0317,2.13588677088309,-1.05432564017437
429.3,650.3,-0.771461847956793,-0.25537637445045125,898.1317,2.14216943441972,-1.0528866945897448
429.4,650.4,-0.7669054949134613,-0.2597234376397674,898.2317,2.1484520979563464,-1.0514477490051208
429.5,650.5,-0.762349141870127,-0.264070500829086,898.3317,2.15472953645003,-1.04998353449289
429.6,650.6,-0.7577705532157364,-0.2683952298774298,898.4317000000001,2.1610069749437137,-1.048519319980659
429.7,650.7,-0.7531919645613483,-0.2727199589257711,898.5317,2.167279086756745,-1.047029855320365
429.8,650.8,-0.7486023128243403,-0.27703346405794027,898.6317,2.17355119856978,-1.04554039066007
429.9,650.9,-0.7440015980047174,-0.2813357452739324,898.7317,2.179817882131105,-1.04402569504007
430.0,651.0,-0.739400883185092,-0.285638026489927,898.8317,2.1860845656924335,-1.0425109994200692
430.1,651.1,-0.7347781522271374,-0.28991774671836595,898.9317000000001,2.1923457194993086,-1.0409710924373292
430.2,651.2,-0.7301554212691854,-0.2941974669468025,899.0317,2.19860687330618,-1.03943118545459
430.3,651.3,-0.7255217375447457,-0.2984658503734319,899.1317,2.20486239592577,-1.0378660871144398
